user_id,average_score,rank(percent)
60695,54.295468866703764,100 %
60756,53.06160694720385,99.58 %
60620,52.91657142857143,99.17 %
60706,52.21261944038413,98.75 %
60764,51.86513902063658,98.33 %
60658,51.25734682276326,97.92 %
60742,51.20463165804357,97.50 %
60759,51.14910292089969,97.08 %
60683,50.98467953153108,96.67 %
60724,50.16342857142857,96.25 %
60720,49.32986560874959,95.83 %
60603,46.93583474465858,95.42 %
60690,46.82367908046647,95.00 %
60794,46.02711085971633,94.58 %
60602,42.682,94.17 %
60714,41.84928571428571,93.75 %
60589,41.36448714934678,93.33 %
60703,40.04928375047234,92.92 %
60753,39.67917943621686,92.50 %
60738,38.2646228846527,92.08 %
60722,38.13047941052285,91.67 %
60580,37.25798420539192,91.25 %
60625,36.64785714285714,90.83 %
60791,36.633924228652276,90.42 %
60591,36.62137257593214,90.00 %
60730,36.52167817820073,89.58 %
61048,36.465278390513284,89.17 %
60667,35.98471814398303,88.75 %
60694,35.78607439110931,88.33 %
60652,35.647781781849034,87.92 %
60601,35.528214285714284,87.50 %
47996,35.4247619047619,87.08 %
60621,35.28170418322343,86.67 %
60700,34.98177982065535,86.25 %
60737,34.84761904761904,85.83 %
61019,34.59460317460318,85.42 %
60891,34.342759835058274,85.00 %
61406,34.317142857142855,84.58 %
60688,34.24858251879624,84.17 %
60642,34.123304948943684,83.75 %
58758,33.9888198757764,83.33 %
60686,33.70768464423378,82.92 %
60711,33.48380952380952,82.50 %
51584,33.46857142857143,82.08 %
48102,33.1823202742534,81.67 %
49361,33.17414965986394,81.25 %
60616,33.14800342957221,80.83 %
60622,33.02287239492022,80.42 %
60651,33.01838341070952,80.00 %
60885,32.89756087317539,79.58 %
60781,32.82112659827126,79.17 %
60713,32.7047619047619,78.75 %
60653,32.56745341614907,78.33 %
60673,32.424718288037894,77.92 %
60628,32.40535714285714,77.50 %
60691,32.26660671378477,77.08 %
60733,32.05428571428571,76.67 %
60797,31.991032020087335,76.25 %
60697,31.931767049120232,75.83 %
60624,31.82248900727161,75.42 %
39160,31.757364823552717,75.00 %
50263,31.7363715926132,74.58 %
60598,31.7357989940708,74.17 %
60747,31.700619721357675,73.75 %
60619,31.660974405580035,73.33 %
58575,31.06954299775009,72.92 %
60899,31.048571428571424,72.50 %
39200,31.0452040196783,72.08 %
60810,30.957254647603328,71.67 %
60679,30.88640981977207,71.25 %
61046,30.875622428114614,70.83 %
60895,30.75243679946281,70.42 %
60631,30.750515571967583,70.00 %
60755,30.700195095246162,69.58 %
59308,30.32515928042857,69.17 %
60889,30.260228970510553,68.75 %
60614,30.073664500066286,68.33 %
60634,30.01174603174603,67.92 %
60610,29.988094557939895,67.50 %
60613,29.70331140890724,67.08 %
60766,29.60343259744813,66.67 %
60594,29.58122448979592,66.25 %
60639,29.510026461041853,65.83 %
60752,29.45675722487803,65.42 %
60604,29.32507936507936,65.00 %
60719,29.224949009821383,64.58 %
60641,29.14781174614723,64.17 %
60665,29.09208250016631,63.75 %
60721,29.025246875855835,63.33 %
60876,28.98354913251324,62.92 %
60635,28.924712130987295,62.50 %
49823,28.92062119639936,62.08 %
60835,28.885634268317165,61.67 %
60637,28.804954864041818,61.25 %
60723,28.794206656194266,60.83 %
61212,28.71542857142857,60.42 %
60676,28.686008346612375,60.00 %
60608,28.66571428571428,59.58 %
60751,28.598450668885814,59.17 %
60590,28.532533152001605,58.75 %
60832,28.50057833869915,58.33 %
60627,28.486894125963556,57.92 %
61659,28.450505654252364,57.50 %
60592,28.430050369093998,57.08 %
60671,28.295349833171418,56.67 %
60659,28.267092324364285,56.25 %
60699,28.186478787815258,55.83 %
60757,28.157515527950306,55.42 %
60769,28.113632715127974,55.00 %
60630,28.088345699821524,54.58 %
61041,27.974658385093168,54.17 %
58616,27.937873380114503,53.75 %
60812,27.886466976004385,53.33 %
60777,27.79270370421304,52.92 %
58822,27.77654830060237,52.50 %
61053,27.766824282219346,52.08 %
58586,27.68665747683089,51.67 %
60870,27.677475693489683,51.25 %
60606,27.56396825396825,50.83 %
60833,27.477064630238385,50.42 %
60896,27.451822002439542,50.00 %
60585,27.44909450970838,49.58 %
60662,27.43428571428571,49.17 %
60773,27.385547259926454,48.75 %
60716,27.357507149217753,48.33 %
60581,27.336445863346725,47.92 %
60692,27.335505896573057,47.50 %
60750,27.049275174819858,47.08 %
60698,27.029499671975344,46.67 %
60763,26.966849944522828,46.25 %
60661,26.941320796205904,45.83 %
58610,26.73877551020408,45.42 %
60898,26.729420133289512,45.00 %
60657,26.364223602484472,44.58 %
60799,26.043637003854965,44.17 %
60758,25.881065334354396,43.75 %
60795,25.680084136836424,43.33 %
60587,25.66309454910983,42.92 %
60696,25.584188444931325,42.50 %
60707,25.549642857142857,42.08 %
60636,25.517734897638316,41.67 %
60638,25.361153989512214,41.25 %
60599,25.358313243019257,40.83 %
8160,25.189789232818953,40.42 %
60670,25.17092661522871,40.00 %
60762,25.02845777384169,39.58 %
60617,24.800476172062307,39.17 %
60739,24.78280636640916,38.75 %
60792,24.781401770506918,38.33 %
60775,24.72921102815932,37.92 %
39190,24.65845338904183,37.50 %
60776,24.634254632397376,37.08 %
58778,24.57544386713323,36.67 %
60715,24.545260503693314,36.25 %
58547,24.379081171485097,35.83 %
60693,24.303643228445246,35.42 %
47774,24.090277376649695,35.00 %
48117,24.054408085635433,34.58 %
52592,23.84730144885528,34.17 %
60640,23.8376799642907,33.75 %
60647,23.765723818159813,33.33 %
60672,23.7147930815992,32.92 %
60649,23.519793430823213,32.50 %
60837,23.44587274655453,32.08 %
48090,23.386040295275194,31.67 %
60866,23.238796857550046,31.25 %
60593,23.133230831181304,30.83 %
60825,22.784711904787592,30.42 %
60644,22.634579638134774,30.00 %
60829,22.594175115037586,29.58 %
60785,22.550013487947314,29.17 %
60668,22.39275510151189,28.75 %
60632,22.388680100170628,28.33 %
60846,22.347826086956523,27.92 %
60767,22.23957374441267,27.50 %
60648,22.2041211522998,27.08 %
60705,21.991369868891848,26.67 %
59137,21.788521416252717,26.25 %
60717,21.772033282114734,25.83 %
60761,21.56645496303158,25.42 %
60760,21.185732252796512,25.00 %
60669,21.029191142014692,24.58 %
60770,20.90811523910957,24.17 %
60675,20.61077782806524,23.75 %
60611,20.60891453541196,23.33 %
49405,20.340460976668584,22.92 %
60788,20.220959756556187,22.50 %
60765,20.069806864250964,22.08 %
60774,19.97214659160269,21.67 %
59140,19.286258503401356,21.25 %
60678,18.765229450999318,20.83 %
60660,18.576870748299317,20.42 %
60654,18.433590759889388,20.00 %
60677,18.112747984574952,19.58 %
61715,18.073863971359998,19.17 %
60595,17.783596537329828,18.75 %
60710,17.490925497081662,18.33 %
60727,16.876969043921648,17.92 %
59018,16.66967541511699,17.50 %
61020,16.345486866436485,17.08 %
60708,16.309769440034493,16.67 %
60586,16.00520089534637,16.25 %
47920,15.980692350641178,15.83 %
47937,15.49907722486468,15.42 %
60618,15.050863429798515,15.00 %
58865,14.881904761904762,14.58 %
60725,14.681565500132098,14.17 %
61143,14.61808597498659,13.75 %
60796,14.365912420766396,13.33 %
60584,14.01881496856457,12.92 %
60734,13.981153311370777,12.50 %
60578,13.71428571428571,12.08 %
60666,13.612476035358247,11.67 %
48721,13.418640969298927,11.25 %
58585,12.796172984909742,10.83 %
60793,12.542092798008154,10.42 %
48025,12.419047619047618,10.00 %
47961,12.291428571428568,9.58 %
60749,11.877523326349921,9.17 %
60778,11.674175134781025,8.75 %
60605,11.50427583163319,8.33 %
60839,10.60533639953853,7.92 %
60623,9.532831349904981,7.50 %
58634,9.176631566963096,7.08 %
40186,8.505578231292517,6.67 %
60731,8.169642857142858,6.25 %
8246,7.780601946558304,5.83 %
8317,7.125528088858844,5.42 %
8318,7.125528088858844,5.42 %
16304,7.125528088858844,5.42 %
49687,7.125528088858844,5.42 %
60712,6.385993196615286,3.75 %
61094,6.3733148948279,3.33 %
60643,5.4446258503401355,2.92 %
48083,4.396989900815946,2.50 %
60836,2.476190476190476,2.08 %
60772,0.6940588121796182,1.67 %
60782,0.23741496598639453,1.25 %
3544,0.0,0.83 %
2843,0.0,0.83 %
