user_id,all_score,rank(percent)
60885,17182.082336706146,100 %
60750,16885.756406184064,99.61 %
58586,16647.55421472626,99.22 %
60608,16609.74380434843,98.83 %
60697,16550.208395516747,98.44 %
60759,16440.97260379111,98.05 %
60777,16360.344976581755,97.66 %
60637,16308.155214000637,97.27 %
60698,16195.371464164147,96.88 %
60690,16166.763823192889,96.48 %
60658,16137.97211304664,96.09 %
60635,16113.360912785574,95.70 %
60695,16086.119379412508,95.31 %
60580,16078.39745535129,94.92 %
60889,15994.521937925474,94.53 %
60653,15969.801861785392,94.14 %
60594,15926.565305403963,93.75 %
60661,15898.80481843802,93.36 %
60764,15889.137802076737,92.97 %
60591,15855.805511030449,92.58 %
60686,15800.636571766567,92.19 %
60876,15762.234718568654,91.80 %
60756,15759.476401097221,91.41 %
60667,15610.936323643613,91.02 %
60768,15574.113555164487,90.62 %
59308,15521.817600900687,90.23 %
60766,15467.769329348472,89.84 %
60585,15399.165765187487,89.45 %
60773,15391.193127600141,89.06 %
60757,15269.411265403209,88.67 %
60723,15240.075717508846,88.28 %
60638,15203.432583330714,87.89 %
60742,15141.460112186303,87.50 %
60699,15084.733691377987,87.11 %
60634,15083.218935213716,86.72 %
58758,15081.260326331083,86.33 %
39160,15059.667121554909,85.94 %
58610,15059.456893647424,85.55 %
58575,15058.563257659374,85.16 %
60601,14993.032090359424,84.77 %
58547,14971.791719184463,84.38 %
58822,14885.83095420452,83.98 %
61019,14880.763577072736,83.59 %
59137,14868.744954411619,83.20 %
60649,14819.171665532542,82.81 %
60610,14791.389879000923,82.42 %
60737,14777.399595257892,82.03 %
60693,14763.308489627898,81.64 %
61041,14706.19431486293,81.25 %
60720,14585.142065370046,80.86 %
39200,14566.716704865887,80.47 %
60846,14425.665623525767,80.08 %
60747,14357.563349827058,79.69 %
60781,14347.372034507509,79.30 %
60752,14341.431069840384,78.91 %
60791,14268.161935816815,78.52 %
60755,14244.427445102101,78.12 %
60706,14211.188021372154,77.73 %
61135,14171.647522664947,77.34 %
59140,14158.13725930531,76.95 %
60683,14093.777305407639,76.56 %
60770,14000.911467052554,76.17 %
60774,13958.2289960808,75.78 %
60724,13949.052136307619,75.39 %
60673,13921.01822158973,75.00 %
60614,13870.286015803435,74.61 %
60606,13864.62879547087,74.22 %
60792,13819.5811161192,73.83 %
48102,13769.305186599293,73.44 %
58778,13761.898542893698,73.05 %
60691,13759.579411718176,72.66 %
60835,13754.31183667984,72.27 %
60832,13696.13720606151,71.88 %
60758,13693.997623653937,71.48 %
60767,13670.155678186782,71.09 %
60590,13660.124203140831,70.70 %
60753,13659.441420686007,70.31 %
60812,13613.516166681957,69.92 %
60676,13532.196270419612,69.53 %
60795,13524.467911159798,69.14 %
60733,13470.68644629466,68.75 %
60624,13449.298861504805,68.36 %
60619,13446.138917975084,67.97 %
60895,13391.393434666772,67.58 %
8160,13368.037914852644,67.19 %
60761,13333.478906264569,66.80 %
60631,13328.819145258678,66.41 %
60776,13311.769008068215,66.02 %
60833,13206.09764655956,65.62 %
60900,13190.385138877064,65.23 %
60692,13139.202896796112,64.84 %
60790,13130.128375059117,64.45 %
61659,13116.522613417208,64.06 %
60738,12968.482805714255,63.67 %
60644,12899.449977826316,63.28 %
60734,12712.059635438663,62.89 %
60727,12681.899832413597,62.50 %
60641,12653.053574521864,62.11 %
60898,12642.662409814822,61.72 %
60717,12622.761031845665,61.33 %
60592,12601.272759752597,60.94 %
60671,12569.765357742619,60.55 %
61048,12557.914058268134,60.16 %
60739,12548.46654258419,59.77 %
60647,12542.740151910197,59.38 %
49361,12476.43076899825,58.98 %
60657,12459.179580546814,58.59 %
60652,12440.022296981415,58.20 %
60660,12426.834163922875,57.81 %
60870,12329.937246099076,57.42 %
60611,12280.27486952917,57.03 %
60722,12232.17962237067,56.64 %
60762,12001.599668943523,56.25 %
60787,11959.452320782868,55.86 %
60696,11946.778524368887,55.47 %
60721,11888.860115768703,55.08 %
60899,11846.208094768679,54.69 %
60715,11833.878238998761,54.30 %
60604,11787.260629720298,53.91 %
60775,11768.341003106636,53.52 %
60799,11688.977889274442,53.12 %
60703,11674.491689314644,52.73 %
60599,11623.213609732098,52.34 %
49405,11614.286626153018,51.95 %
60617,11548.465216883495,51.56 %
60829,11445.654772947948,51.17 %
47774,11444.344106604007,50.78 %
60896,11442.95919645022,50.39 %
60625,11366.231775060314,50.00 %
