user_id,all_score,rank(percent)
60759,9328.215600129031,100 %
60620,9162.884816769958,99.61 %
60589,8942.017088717166,99.22 %
60658,8933.363741858308,98.83 %
60695,8908.749607817337,98.44 %
60690,8796.497468862548,98.05 %
60885,8789.378659712987,97.66 %
60764,8733.531923898698,97.27 %
60603,8635.89552723928,96.88 %
60580,8602.032293723616,96.48 %
60697,8590.484600316944,96.09 %
60768,8579.232594261248,95.70 %
60756,8514.311134192421,95.31 %
60742,8416.081675229208,94.92 %
60591,8263.062982188763,94.53 %
60667,8140.532709184825,94.14 %
60686,8024.710233631484,93.75 %
60723,7927.092625896392,93.36 %
60699,7773.508353983796,92.97 %
60601,7770.67076365638,92.58 %
60635,7760.700327556546,92.19 %
60602,7736.446984727714,91.80 %
61135,7675.439209330307,91.41 %
60720,7669.152163093121,91.02 %
60791,7561.47899133908,90.62 %
60781,7482.72850186556,90.23 %
60747,7481.216226302826,89.84 %
60683,7474.934918300903,89.45 %
60706,7463.63179503315,89.06 %
60750,7411.467070870225,88.67 %
60649,7405.050218982109,88.28 %
60724,7363.966468512021,87.89 %
60691,7320.510298598898,87.50 %
60733,7315.288133522401,87.11 %
60753,7279.414579224274,86.72 %
60773,7242.324987049862,86.33 %
60610,7188.5619888949195,85.94 %
60673,7137.128012248054,85.55 %
60614,7097.628989360803,85.16 %
60598,7059.564386636123,84.77 %
60634,7030.83086996991,84.38 %
60738,7007.91850896113,83.98 %
61019,6970.104150896573,83.59 %
60737,6961.932696818682,83.20 %
60900,6816.063597604094,82.81 %
60698,6763.307995191099,82.42 %
60889,6710.758515406599,82.03 %
60676,6689.2456369734355,81.64 %
60608,6683.609404797436,81.25 %
60653,6649.564674200472,80.86 %
60790,6629.8167432177215,80.47 %
60621,6599.96606124912,80.08 %
59308,6579.712720484823,79.69 %
61406,6557.028111573352,79.30 %
60812,6553.4869026336155,78.91 %
60752,6550.12388248984,78.52 %
60777,6536.401693590477,78.12 %
49405,6510.292953752976,77.73 %
60606,6498.047317560145,77.34 %
60592,6477.089673442162,76.95 %
60619,6471.097329818633,76.56 %
58586,6465.126424321921,76.17 %
60722,6398.988239821897,75.78 %
60644,6355.241144762138,75.39 %
58547,6355.2284663798155,75.00 %
60652,6332.928547010177,74.61 %
60661,6299.121066509996,74.22 %
60787,6296.665960647748,73.83 %
60832,6290.855583612722,73.44 %
60766,6251.899345139756,73.05 %
60876,6184.957084328037,72.66 %
60631,6164.719138262568,72.27 %
60637,6155.215470880185,71.88 %
60594,6113.62211238947,71.48 %
39200,6088.65855508086,71.09 %
60870,6081.447360586855,70.70 %
58758,6062.435415145205,70.31 %
60730,6041.264112568782,69.92 %
60703,6025.7217674032645,69.53 %
60771,5993.329940215344,69.14 %
60757,5961.732378785257,68.75 %
59137,5941.5169854861915,68.36 %
61041,5914.788112804556,67.97 %
61132,5908.499063143859,67.58 %
60585,5905.0430223497615,67.19 %
60590,5862.883289013533,66.80 %
60721,5862.6600027688955,66.41 %
60638,5832.837069952002,66.02 %
60833,5814.98203204472,65.62 %
60835,5808.350485158164,65.23 %
60846,5793.016063333275,64.84 %
58610,5771.848325682738,64.45 %
39160,5765.940248852481,64.06 %
60895,5714.470792051804,63.67 %
60692,5707.1426069982945,63.28 %
48102,5662.652581079595,62.89 %
58822,5638.542927069791,62.50 %
60799,5629.339779248005,62.11 %
60641,5624.042293036395,61.72 %
60671,5616.155691661427,61.33 %
60755,5586.916464872492,60.94 %
60775,5547.226349645223,60.55 %
60770,5529.390666943071,60.16 %
60625,5485.036876789666,59.77 %
58575,5484.846488472214,59.38 %
59018,5462.870878683466,58.98 %
60693,5410.815175521722,58.59 %
60624,5404.282379245324,58.20 %
60774,5402.78620359959,57.81 %
60795,5397.148807336447,57.42 %
60767,5365.452248794611,57.03 %
60678,5343.3003033251725,56.64 %
60694,5290.521820132036,56.25 %
60762,5284.654610396749,55.86 %
59140,5277.950073282564,55.47 %
60581,5268.83256118095,55.08 %
60765,5257.633627512947,54.69 %
60829,5190.7894837649565,54.30 %
60792,5173.833491378286,53.91 %
58778,5172.97618681312,53.52 %
60734,5126.5848271516525,53.12 %
60688,5125.846524965681,52.73 %
60604,5124.489215775487,52.34 %
60776,5105.139910537824,51.95 %
60636,5103.215931605971,51.56 %
60899,5089.044046886324,51.17 %
49361,5086.22079960761,50.78 %
60632,5070.591412978189,50.39 %
60696,5048.093095702637,50.00 %
60617,5028.040960926817,49.61 %
60761,5019.136238961167,49.22 %
60758,5004.390147870802,48.83 %
60715,5000.074505015566,48.44 %
60717,4987.244938508523,48.05 %
60794,4958.2788097822095,47.66 %
61659,4950.922406437156,47.27 %
60647,4944.573809958995,46.88 %
60797,4927.786474033489,46.48 %
60788,4916.5761062434185,46.09 %
61053,4912.839945862589,45.70 %
60731,4887.4123994999345,45.31 %
60716,4882.642119152483,44.92 %
60898,4879.167527502933,44.53 %
60587,4842.382545168213,44.14 %
60622,4819.3248097743335,43.75 %
47329,4769.71542234896,43.36 %
61519,4718.663585450814,42.97 %
60739,4669.9987117871615,42.58 %
60727,4666.351133931949,42.19 %
60896,4640.474896443167,41.80 %
60611,4614.629681629019,41.41 %
60665,4564.260926297444,41.02 %
60769,4489.484748566376,40.62 %
60657,4477.375153416106,40.23 %
60714,4429.551649265796,39.84 %
60660,4387.603599685977,39.45 %
60593,4375.916708308561,39.06 %
60705,4311.145797499568,38.67 %
47774,4280.046657658725,38.28 %
60599,4267.7034942799855,37.89 %
60670,4255.861586135394,37.50 %
60719,4216.215749869457,37.11 %
60639,4159.582032909848,36.72 %
60618,4141.9229745678795,36.33 %
60793,4077.0202701327958,35.94 %
60763,4005.7385941981693,35.55 %
58634,3952.8194154433613,35.16 %
60675,3946.65556689892,34.77 %
60710,3939.686750642244,34.38 %
60643,3899.4765669531644,33.98 %
60668,3846.068491929739,33.59 %
48117,3809.263236269998,33.20 %
49687,3806.8564165226126,32.81 %
60627,3804.776078861075,32.42 %
60796,3763.2530375610877,32.03 %
60642,3679.0590751878017,31.64 %
60760,3656.0583660640586,31.25 %
60595,3608.8315155334562,30.86 %
60648,3578.297189819113,30.47 %
60605,3563.6607581414214,30.08 %
47937,3555.779277870427,29.69 %
48083,3542.4948370819666,29.30 %
52592,3491.831903992684,28.91 %
58616,3484.1188885700585,28.52 %
60751,3449.4422346468173,28.12 %
60825,3438.6397223627487,27.73 %
60712,3432.3283681049847,27.34 %
