user_id,all_score,rank(percent)
60885,17167.764740214396,100 %
60750,16876.48170347249,99.61 %
60620,16716.05453926354,99.22 %
58586,16639.44539436568,98.83 %
60598,16615.90319276999,98.44 %
60608,16600.242783392154,98.05 %
60697,16542.315703721408,97.66 %
60759,16467.70939386054,97.27 %
60777,16350.063164311523,96.88 %
60637,16299.55145313864,96.48 %
60690,16197.22240638896,96.09 %
60698,16186.473561000616,95.70 %
60658,16162.358668504468,95.31 %
60589,16149.027539820283,94.92 %
60695,16111.096690447685,94.53 %
60635,16099.658624107937,94.14 %
60580,16072.358842063446,93.75 %
60889,15984.067849333935,93.36 %
60653,15959.71408367763,92.97 %
60764,15918.9560052015,92.58 %
60594,15918.677835713741,92.19 %
60661,15889.685616019668,91.80 %
60603,15873.049036702621,91.41 %
60591,15847.531044340878,91.02 %
60686,15789.31721817014,90.62 %
60756,15788.357878492418,90.23 %
60876,15753.413098315821,89.84 %
60667,15603.317905999615,89.45 %
59308,15512.983460020345,89.06 %
60766,15457.4543968499,88.67 %
60585,15389.34749542779,88.28 %
60773,15378.226806437699,87.89 %
60757,15260.060156807445,87.50 %
60723,15231.683836728069,87.11 %
60638,15194.094493524817,86.72 %
60742,15171.436414256148,86.33 %
60602,15157.634022873191,85.94 %
60699,15077.716980767203,85.55 %
58758,15073.004907202088,85.16 %
60634,15071.75320753461,84.77 %
58610,15051.50793943676,84.38 %
39160,15051.18228736373,83.98 %
58575,15049.89594282749,83.59 %
60601,14985.924343602637,83.20 %
58547,14963.396669311316,82.81 %
58822,14878.222812180098,82.42 %
61019,14867.635933880825,82.03 %
59137,14860.888798843494,81.64 %
60649,14811.36702572512,81.25 %
60610,14784.241869990667,80.86 %
60737,14767.105601185147,80.47 %
60693,14755.524508694582,80.08 %
61041,14697.502963328718,79.69 %
60720,14614.804823672372,79.30 %
39200,14561.160180654457,78.91 %
60846,14417.826472632943,78.52 %
60747,14350.914168584706,78.12 %
60781,14341.072719558497,77.73 %
60752,14331.28697741113,77.34 %
60791,14262.551014096232,76.95 %
60706,14239.049424039582,76.56 %
60755,14236.051631517328,76.17 %
61406,14176.07812739561,75.78 %
59140,14150.968946879531,75.39 %
60683,14120.705601367583,75.00 %
60770,13995.082825505471,74.61 %
60724,13979.322116900705,74.22 %
60774,13950.191426933463,73.83 %
60673,13916.024982905063,73.44 %
60614,13863.893728718629,73.05 %
60606,13853.82100660298,72.66 %
60792,13812.604010508432,72.27 %
48102,13764.582338140784,71.88 %
58778,13755.292099086386,71.48 %
60691,13754.82338212374,71.09 %
60835,13748.913547411805,70.70 %
60758,13687.158517046475,70.31 %
60832,13684.572774058204,69.92 %
60753,13680.832881098308,69.53 %
60767,13661.570044400136,69.14 %
60590,13652.143835941904,68.75 %
60812,13600.983585060201,68.36 %
60676,13521.270448233112,67.97 %
60795,13514.844262553004,67.58 %
60733,13494.099332498181,67.19 %
60624,13440.859622366266,66.80 %
60619,13437.7355006598,66.41 %
60895,13380.3017331677,66.02 %
8160,13361.683349946843,65.62 %
60761,13326.259612578235,65.23 %
60631,13317.383195293141,64.84 %
60776,13305.645488082495,64.45 %
60833,13195.7378693419,64.06 %
60692,13134.39119338912,63.67 %
61659,13109.363285905154,63.28 %
60738,12992.127096048578,62.89 %
60644,12894.1258831498,62.50 %
60734,12706.450347674903,62.11 %
60727,12674.953849005553,61.72 %
60641,12648.392289830306,61.33 %
60898,12636.045957281962,60.94 %
60717,12617.886143059095,60.55 %
60592,12596.753909179739,60.16 %
60671,12560.721394839744,59.77 %
61048,12551.377969171948,59.38 %
60739,12540.772236001612,58.98 %
60647,12536.257939863139,58.59 %
49361,12470.692549783984,58.20 %
60652,12465.681687521328,57.81 %
