user_id,all_score,rank(percent)
60724,13961.647965058048,74.22 %
60774,13944.421988862443,73.83 %
60673,13913.28419599751,73.44 %
60614,13857.228772337134,73.05 %
60606,13854.28066505533,72.66 %
60792,13813.996225712426,72.27 %
48102,13763.169616534818,71.88 %
60691,13748.331538362358,71.48 %
60835,13747.292083563842,71.09 %
58778,13745.881244906377,70.70 %
60832,13685.165398852254,70.31 %
60758,13679.884153956778,69.92 %
60767,13662.177555928176,69.53 %
60753,13661.344915761016,69.14 %
60590,13648.841018350047,68.75 %
60812,13596.714800587948,68.36 %
60676,13522.323605336205,67.97 %
60795,13511.995972930179,67.58 %
60733,13479.503563748176,67.19 %
60624,13443.369003580845,66.80 %
60619,13430.984158180776,66.41 %
60895,13379.847489153664,66.02 %
8160,13350.79255166794,65.62 %
60761,13317.991716999924,65.23 %
60631,13317.098188016684,64.84 %
60776,13304.865212061264,64.45 %
60900,13205.867093095578,64.06 %
60833,13195.442322827086,63.67 %
60790,13144.710115543763,63.28 %
60692,13126.325720291003,62.89 %
61659,13111.050080540876,62.50 %
60738,12970.957055431107,62.11 %
60644,12894.056899293142,61.72 %
60641,12639.161167612963,61.33 %
60898,12637.131767731595,60.94 %
60592,12593.116967608517,60.55 %
60671,12557.157095892091,60.16 %
61048,12551.562131259338,59.77 %
60647,12537.937915182825,59.38 %
49361,12460.031413318646,58.98 %
60657,12454.333652182157,58.59 %
60652,12451.417773630303,58.20 %
60870,12310.836733852262,57.81 %
60722,12240.209364403421,57.42 %
60621,12178.739092718648,57.03 %
60762,11989.068276536414,56.64 %
60787,11954.98260635754,56.25 %
60696,11934.765493004363,55.86 %
60721,11881.103885543798,55.47 %
60899,11837.026117359712,55.08 %
60715,11821.814286407769,54.69 %
60604,11778.09367206772,54.30 %
60775,11755.833380007703,53.91 %
60799,11675.983148410936,53.52 %
60703,11673.798919807008,53.12 %
60599,11619.11503188659,52.73 %
49405,11595.649743979928,52.34 %
60617,11533.094216519867,51.95 %
60896,11434.583752621571,51.56 %
47774,11431.170986574054,51.17 %
60829,11427.97563884098,50.78 %
47329,11427.707158877802,50.39 %
60625,11364.03441362252,50.00 %
60771,11212.409419303382,49.61 %
61053,11117.399577321377,49.22 %
60593,11053.189358328309,48.83 %
60665,11047.78387913323,48.44 %
60765,10992.660164773708,48.05 %
61132,10861.497345199079,47.66 %
60581,10809.053435975453,47.27 %
60587,10796.101278413587,46.88 %
60788,10764.719621639377,46.48 %
60730,10633.562865472159,46.09 %
60678,10434.72189208177,45.70 %
60710,10356.594288723722,45.31 %
60639,10330.559096379864,44.92 %
60688,10253.783275148739,44.53 %
58634,10209.048702362299,44.14 %
60731,10018.774867374113,43.75 %
61519,9971.73391657977,43.36 %
60769,9947.520045382842,42.97 %
60694,9893.098165158568,42.58 %
8318,9874.364468699263,42.19 %
47937,9851.578099206363,41.80 %
60751,9850.476515869215,41.41 %
49687,9827.784649174631,41.02 %
16304,9822.456719920528,40.62 %
60794,9625.628279287246,40.23 %
52592,9621.973805164675,39.84 %
60675,9612.661899803345,39.45 %
60636,9513.273224066952,39.06 %
61046,9470.73714792781,38.67 %
60622,9459.28911643301,38.28 %
59018,9404.388196728836,37.89 %
60763,9394.404045975121,37.50 %
8246,9364.76325748114,37.11 %
60632,9298.423198933524,36.72 %
60668,9218.944676237908,36.33 %
60595,9215.106045207993,35.94 %
8317,9121.57675102548,35.55 %
58616,9112.337119914815,35.16 %
60839,9006.726231206925,34.77 %
60797,8950.721882614032,34.38 %
60891,8909.797862058464,33.98 %
47961,8785.136695068539,33.59 %
60716,8774.12302000336,33.20 %
48721,8748.892886489066,32.81 %
48083,8626.482411170946,32.42 %
48025,8589.667388309246,32.03 %
60670,8450.285340110853,31.64 %
60760,8350.448539905079,31.25 %
60714,8297.22339392917,30.86 %
60825,8163.193469830744,30.47 %
60669,8125.151298989157,30.08 %
60785,7966.716649909322,29.69 %
48117,7900.288738742742,29.30 %
47920,7875.542064927535,28.91 %
60642,7704.820512240136,28.52 %
60618,7655.847859572111,28.12 %
58585,7578.725352833553,27.73 %
60796,7572.919842398225,27.34 %
60810,7547.526053531354,26.95 %
60749,7470.471120905631,26.56 %
47996,7276.765714285714,26.17 %
60616,7274.472918587151,25.78 %
60648,7273.166518695839,25.39 %
50263,7129.3499425506925,25.00 %
60793,7118.665383053377,24.61 %
60627,7030.262874759062,24.22 %
40186,6816.282942387942,23.83 %
60708,6752.413027838191,23.44 %
60778,6608.061311143415,23.05 %
60654,6476.944797506681,22.66 %
60712,6455.811408710743,22.27 %
60677,6442.357818086141,21.88 %
60605,6372.351188129913,21.48 %
60707,6308.88011624529,21.09 %
61020,6298.870577177411,20.70 %
61094,6253.079515726245,20.31 %
60772,5874.175655473562,19.92 %
60666,5435.359499759895,19.53 %
60586,5390.2881547755005,19.14 %
60837,5285.133732355072,18.75 %
60651,5132.678270943123,18.36 %
49823,5070.724110544855,17.97 %
60866,4948.133478765269,17.58 %
60628,4487.856366649951,17.19 %
60901,4327.822287534554,16.80 %
60659,4050.233437625304,16.41 %
60623,3888.6696348353084,16.02 %
61212,3886.623545403671,15.62 %
60615,3599.0749539804197,15.23 %
60828,3446.904881510434,14.84 %
60827,3264.076131683324,14.45 %
39190,3135.5262404559026,14.06 %
58744,2622.8055779443343,13.67 %
60630,2592.852859471581,13.28 %
60700,2405.1103489809934,12.89 %
60613,2388.25152390725,12.50 %
60679,2301.0596293814233,12.11 %
61106,2070.568236248707,11.72 %
48090,1986.4930987988557,11.33 %
60782,1972.0596767741768,10.94 %
61715,1932.7827618676436,10.55 %
60645,1774.517701998466,10.16 %
61143,1603.8980934956471,9.77 %
61097,1506.888188379843,9.38 %
58865,1505.4511109292193,8.98 %
60584,1439.2649128227115,8.59 %
58834,1352.5537374053329,8.20 %
39021,1151.4040634170376,7.81 %
60711,955.3470870900447,7.42 %
60836,942.2337311983125,7.03 %
60725,863.4566460556484,6.64 %
60728,670.4309778916386,6.25 %
47879,448.50779522137964,5.86 %
34511,360.93142857142857,5.47 %
51584,299.37079036861354,5.08 %
60713,275.2571428571428,4.69 %
3544,147.0502634410878,4.30 %
49315,87.65142857142857,3.91 %
40552,84.84,3.52 %
60689,83.57142857142857,3.12 %
2843,39.77991962405883,2.73 %
60578,13.71428571428571,2.34 %
60822,13.71428571428571,2.34 %
60583,8.951999999999998,1.56 %
61035,0.0,1.17 %
61074,0.0,1.17 %
39201,0.0,1.17 %
