user_id,all_score,rank(percent)
60885,17161.5275726466,100 %
60750,16871.572833236805,99.61 %
60620,16706.516942673745,99.22 %
58586,16634.762756596458,98.83 %
60598,16613.95453695506,98.44 %
60608,16595.339829425822,98.05 %
60697,16537.774132210918,97.66 %
60777,16345.945201020946,97.27 %
60637,16295.625280559467,96.88 %
60690,16189.083287703574,96.48 %
60698,16183.524797947595,96.09 %
60658,16152.413542440661,95.70 %
60589,16134.534669326214,95.31 %
60695,16107.953710308033,94.92 %
60635,16094.4974100177,94.53 %
60580,16069.774095158473,94.14 %
60889,15980.098319684545,93.75 %
60653,15957.486995729585,93.36 %
60594,15915.620425949675,92.97 %
60661,15885.071244298373,92.58 %
60603,15861.455379625473,92.19 %
60591,15843.573671857586,91.80 %
60686,15784.510605233927,91.41 %
60876,15749.695805954736,91.02 %
60667,15600.307089858556,90.62 %
60768,15593.063239368255,90.23 %
59308,15510.19893636027,89.84 %
60766,15452.43467741323,89.45 %
60585,15387.001584392063,89.06 %
60773,15373.47133042685,88.67 %
60757,15256.609178083312,88.28 %
60723,15227.900969623288,87.89 %
60638,15191.317739099633,87.50 %
60602,15144.249132366174,87.11 %
60699,15075.182460243059,86.72 %
58758,15070.224018139967,86.33 %
60634,15067.564285128365,85.94 %
58610,15048.14096341589,85.55 %
39160,15047.853000998504,85.16 %
58575,15047.160249725868,84.77 %
60601,14982.469239005708,84.38 %
58547,14960.780286645653,83.98 %
58822,14874.856697732304,83.59 %
61019,14864.148954169012,83.20 %
59137,14856.03789264063,82.81 %
60649,14807.42743433564,82.42 %
60610,14780.950162255202,82.03 %
60737,14763.61329535946,81.64 %
60693,14751.241559707525,81.25 %
61041,14694.671671413838,80.86 %
39200,14561.147183832747,80.47 %
60846,14414.603886595474,80.08 %
60747,14348.089732766555,79.69 %
60781,14337.19496379193,79.30 %
60752,14327.24376803817,78.91 %
60791,14260.509466882606,78.52 %
60755,14233.25005363647,78.12 %
61135,14195.548054547058,77.73 %
61406,14172.74093215283,77.34 %
59140,14147.523417343056,76.95 %
60683,14118.294472951886,76.56 %
60770,13992.678814217385,76.17 %
60774,13946.821683110376,75.78 %
60673,13912.691831427486,75.39 %
60614,13862.041269354295,75.00 %
60606,13849.993673645638,74.61 %
60792,13808.915022123841,74.22 %
48102,13762.274544293798,73.83 %
60691,13753.885953220464,73.44 %
58778,13751.644544013086,73.05 %
60835,13746.590990001949,72.66 %
60758,13684.978894382182,72.27 %
60832,13681.402612976428,71.88 %
60767,13660.261904989335,71.48 %
60590,13650.378266930173,71.09 %
60812,13598.298180467431,70.70 %
60676,13516.614619572065,70.31 %
60795,13513.704664354527,69.92 %
60624,13440.25260069646,69.53 %
60619,13436.595028525935,69.14 %
60895,13376.067316365336,68.75 %
8160,13357.822268033016,68.36 %
60761,13324.617555351271,67.97 %
60631,13313.302576316108,67.58 %
60776,13304.596041054167,67.19 %
60900,13219.150108295362,66.80 %
60833,13193.430461417815,66.41 %
60790,13158.893765198669,66.02 %
60692,13135.784821435396,65.62 %
61659,13107.886767950395,65.23 %
60644,12890.7839486992,64.84 %
60734,12704.612567043217,64.45 %
60727,12672.744826051214,64.06 %
60641,12649.779162612447,63.67 %
60898,12634.17335403598,63.28 %
60717,12617.020762086566,62.89 %
60592,12594.420100578574,62.50 %
60671,12558.796366935583,62.11 %
61048,12548.132604816476,61.72 %
60739,12538.767313163968,61.33 %
60647,12533.558577590673,60.94 %
49361,12469.546518111118,60.55 %
60652,12457.85518274493,60.16 %
60657,12450.693659184595,59.77 %
60660,12416.751885973985,59.38 %
60870,12322.60973715272,58.98 %
60611,12273.271535924156,58.59 %
60621,12197.960560303038,58.20 %
60762,11988.713740971138,57.81 %
60787,11970.758934651902,57.42 %
60696,11938.414515147731,57.03 %
60721,11881.953693940488,56.64 %
60899,11833.226318698347,56.25 %
60715,11820.151487761936,55.86 %
60604,11777.666170675133,55.47 %
60775,11753.988408235184,55.08 %
60703,11687.165681885603,54.69 %
60799,11680.268848554426,54.30 %
60599,11615.386099101725,53.91 %
49405,11607.216147192035,53.52 %
60617,11548.336783914758,53.12 %
47774,11437.62426371275,52.73 %
60829,11435.544731658243,52.34 %
60896,11433.081399608285,51.95 %
47329,11432.158281406952,51.56 %
60625,11359.648267543329,51.17 %
60771,11222.409923116942,50.78 %
61053,11120.749423683688,50.39 %
60593,11073.271611943976,50.00 %
60665,11044.340420448703,49.61 %
60765,11004.610271195324,49.22 %
60719,10900.506513502767,48.83 %
61132,10887.462480575812,48.44 %
60581,10821.875192127396,48.05 %
60587,10798.210466957815,47.66 %
60788,10776.612241375666,47.27 %
60643,10650.697053848971,46.88 %
60678,10439.409177024192,46.48 %
60710,10351.876799772055,46.09 %
60639,10327.925800286814,45.70 %
60688,10271.359869279517,45.31 %
58634,10212.049393184167,44.92 %
60731,10018.76554744927,44.53 %
61519,9991.83615815171,44.14 %
60769,9952.507992567951,43.75 %
60694,9918.911156332651,43.36 %
60705,9876.126439721631,42.97 %
8318,9874.935322757281,42.58 %
47937,9852.780498274447,42.19 %
60751,9847.271417694785,41.80 %
49687,9829.627413660171,41.41 %
16304,9825.975589671436,41.02 %
60794,9622.5508618547,40.62 %
52592,9622.017428385125,40.23 %
60675,9608.678131983106,39.84 %
60636,9544.302130673508,39.45 %
61046,9470.094238145244,39.06 %
60622,9466.900179853128,38.67 %
59018,9420.373686909663,38.28 %
60763,9395.817231032135,37.89 %
8246,9365.431726317038,37.50 %
60632,9325.203196242628,37.11 %
60668,9234.038418580314,36.72 %
60595,9230.869892591527,36.33 %
8317,9129.122528492426,35.94 %
58616,9112.310645161919,35.55 %
60839,9006.521776651402,35.16 %
60797,8972.019552069303,34.77 %
60891,8914.365660390808,34.38 %
47961,8789.325915587766,33.98 %
48721,8749.244611345739,33.59 %
48083,8638.547510164573,33.20 %
48025,8586.947678274726,32.81 %
60670,8470.059555447573,32.42 %
60760,8356.618954381205,32.03 %
60825,8174.101701355844,31.64 %
60669,8122.611794379534,31.25 %
60672,8018.082530459486,30.86 %
60640,7989.034160875846,30.47 %
60785,7979.886506209841,30.08 %
48117,7917.535164181642,29.69 %
47920,7875.293382573683,29.30 %
60642,7719.865064425074,28.91 %
60618,7674.086403082932,28.52 %
60796,7579.18269073273,28.12 %
58585,7571.464248788403,27.73 %
60810,7546.593170878805,27.34 %
60749,7483.193708601878,26.95 %
60648,7283.243780153773,26.56 %
47996,7275.337142857144,26.17 %
60616,7272.651530063825,25.78 %
60793,7136.073261668153,25.39 %
50263,7133.313763004011,25.00 %
60627,7054.282211566489,24.61 %
60662,7010.348915641889,24.22 %
40186,6819.016586530684,23.83 %
60708,6763.345431886706,23.44 %
60778,6608.856274947872,23.05 %
60654,6483.4116236529035,22.66 %
60712,6466.655787098468,22.27 %
60677,6457.498749703825,21.88 %
60605,6376.42792033433,21.48 %
61020,6312.051607574321,21.09 %
60707,6306.839699816004,20.70 %
61094,6250.245604882637,20.31 %
60772,5878.168270574363,19.92 %
60666,5435.793505911958,19.53 %
60586,5405.863727396309,19.14 %
60837,5287.229965367075,18.75 %
60651,5141.107734378009,18.36 %
49823,5076.537537690566,17.97 %
60866,4951.085152024567,17.58 %
60628,4486.490802219616,17.19 %
60901,4328.77267883106,16.80 %
60659,4058.8659112189616,16.41 %
60623,3897.547169284745,16.02 %
61212,3885.2609703547564,15.62 %
60615,3600.046392565968,15.23 %
60828,3448.8130223639773,14.84 %
60827,3262.618133396361,14.45 %
39190,3138.388559556594,14.06 %
58744,2626.6058283386396,13.67 %
60630,2592.3158338179983,13.28 %
60700,2405.5281285539936,12.89 %
60613,2392.9448708411783,12.50 %
60679,2300.5192489044,12.11 %
61106,2074.9547304925622,11.72 %
48090,1986.3067402912313,11.33 %
60782,1980.264347782891,10.94 %
61715,1933.0025420001382,10.55 %
60645,1775.3124861405952,10.16 %
61143,1604.0879072158486,9.77 %
58865,1506.8664621474547,9.38 %
61097,1503.3901116414108,8.98 %
60584,1439.2376782368538,8.59 %
58834,1351.8291414549722,8.20 %
39021,1154.2933532609964,7.81 %
60746,1013.7202589006885,7.42 %
60711,954.6964027796374,7.03 %
60836,943.0789004921024,6.64 %
60728,670.8610171773769,6.25 %
47879,448.5708022196143,5.86 %
34511,360.93142857142857,5.47 %
51584,299.65133956326036,5.08 %
60713,274.5428571428571,4.69 %
3544,146.7246135863083,4.30 %
49315,87.65142857142857,3.91 %
40552,84.84,3.52 %
60689,83.57142857142857,3.12 %
2843,39.85801811655803,2.73 %
60578,13.71428571428571,2.34 %
60822,13.71428571428571,2.34 %
60583,8.951999999999998,1.56 %
61035,0.0,1.17 %
61074,0.0,1.17 %
39201,0.0,1.17 %
