60825,2335,236072,-4.44
60825,2349,298819,-1.11
60825,2350,310392,-40.0
60825,2361,272439,2.08
60825,2374,301281,-1.05
60825,2410,247936,-5.0
60825,2413,263423,0.0
60825,2414,250427,0.0
60825,2417,263387,-4.0
60825,2418,263426,-7.14
60825,2422,298701,-2.22
60825,2452,247892,0.0
60825,2475,298976,3.33
60825,2476,298978,3.33
60825,2526,244494,-4.0
60825,2528,234635,-8.33
60825,2529,247847,-5.0
60825,2533,234633,-10.0
60825,2534,247780,-10.0
60825,2535,235784,-4.0
60825,2536,272416,0.0
60825,2538,235826,-4.55
60825,2539,235909,-11.43
60825,2541,276957,2.57
60825,2542,235864,-2.67
60825,2544,254490,-14.21
60825,2545,238503,0.62
60825,2571,266326,3.21
60825,2573,238534,-22.0
60825,2574,238543,-26.0
60825,2577,266323,-0.97
60825,2580,272484,-6.32
60825,2581,272437,-2.67
60825,2582,247878,-9.09
60825,2583,263410,-17.5
60825,2584,235938,-7.5
60825,2585,263402,-5.24
60825,2587,272429,-1.25
60825,2591,251116,-12.0
60825,2594,238597,-3.33
60825,2595,235959,-1.43
60825,2606,244413,-5.0
60825,2609,298940,2.5
60825,2613,298768,3.0
60825,2620,235970,-4.0
60825,2621,235996,-7.27
60825,2622,247930,-4.44
60825,2623,247862,-1.33
60825,2624,263439,4.44
60825,2625,263416,3.18
60825,2626,263382,4.55
60825,2627,298781,2.35
60825,2628,298741,-2.5
60825,2640,244464,0.0
60825,2660,298876,3.5
60825,2663,298930,-5.71
60825,2666,254411,-2.5
60825,2670,298934,2.14
60825,2672,254421,-2.5
60825,2674,298901,2.14
60825,2678,254450,-8.0
60825,2704,272395,-5.0
60825,2705,276958,1.84
60825,2707,257699,1.18
60825,2709,276994,-5.08
60825,2710,299020,3.16
60825,2711,266369,4.4
60825,2712,299017,2.63
60825,2713,299016,3.16
60825,2714,299013,2.63
60825,2716,276836,4.92
60825,2717,266359,-3.33
60825,2718,276998,-2.75
60825,2719,299009,3.16
60825,2726,254330,-3.33
60825,2733,298995,2.63
60825,2734,298993,3.16
60825,2735,299007,3.16
60825,2736,299005,3.16
60825,2737,244366,-4.62
60825,2738,251079,2.5
60825,2739,244345,-3.68
60825,2740,244390,-2.0
60825,2741,244357,-7.14
60825,2742,299002,3.16
60825,2743,299001,3.16
60825,2745,266406,1.71
60825,2746,266355,1.71
60825,2748,266344,2.0
60825,2750,276960,0.32
60825,2751,266399,-1.89
60825,2752,272505,-0.48
60825,2753,272518,-4.06
60825,2754,276973,1.71
60825,2756,276982,1.5
60825,2762,298945,1.25
60825,2763,298951,2.22
60825,2764,298952,2.22
60825,2765,298953,2.22
60825,2766,298893,3.12
60825,2767,298956,3.16
60825,2768,298959,3.33
60825,2769,266420,1.9
60825,2771,238609,1.67
60825,2772,238643,1.67
60825,2773,263305,2.5
60825,2775,238650,-1.67
60825,2776,263356,2.9
60825,2777,238681,-1.0
60825,2778,238696,-0.77
60825,2779,298964,2.22
60825,2781,254380,0.83
60825,2841,301278,3.16
60825,2869,241713,-1.18
60825,2880,241685,-3.33
60825,2881,241700,-2.94
60825,2882,241619,-3.81
60825,2888,301251,3.16
60825,2893,241596,-2.31
60825,2895,236016,-7.0
60825,2897,244442,-1.43
60825,2899,236027,-1.0
60825,2901,236080,-2.5
60825,2902,263369,1.54
60825,2903,272494,-5.5
60825,2905,238476,-7.5
60825,2913,250522,-0.48
60825,2927,301267,2.63
60825,2948,266439,-12.5
60825,2966,298986,0.0
60825,2971,266440,-1.67
60825,2976,298838,1.25
60825,2977,298841,0.0
60825,2986,257749,-7.5
60825,2987,241723,-4.29
60825,2988,241728,-12.5
60825,2989,241732,-8.57
60825,2990,241735,-13.33
60825,2991,241737,-8.0
