user_id,all_score,rank(percent)
60885,17169.668344696576,100 %
60750,16880.048723080912,99.61 %
60620,16699.451861033172,99.22 %
58586,16640.111293491413,98.83 %
60598,16620.637336174656,98.44 %
60608,16599.273657877395,98.05 %
60697,16543.47090936584,97.66 %
60759,16452.52694376366,97.27 %
60777,16355.412960286394,96.88 %
60637,16297.599467156335,96.48 %
60698,16191.112284492334,96.09 %
60690,16180.531826709988,95.70 %
60658,16143.551919808504,95.31 %
60589,16128.928346869347,94.92 %
60635,16100.213396320742,94.53 %
60695,16096.734316459486,94.14 %
60580,16073.752324406129,93.75 %
60889,15989.067741701243,93.36 %
60653,15964.712940876017,92.97 %
60594,15917.176923574892,92.58 %
60764,15899.728564455703,92.19 %
60661,15893.290687548546,91.80 %
60603,15855.276517836422,91.41 %
60591,15847.866183450162,91.02 %
60686,15789.808560425306,90.62 %
60756,15767.075555045707,90.23 %
60876,15757.331452548964,89.84 %
60667,15604.383416720188,89.45 %
60768,15583.48348765877,89.06 %
59308,15517.659784137764,88.67 %
60766,15462.388566469286,88.28 %
60585,15394.28875492172,87.89 %
60773,15379.333655821512,87.50 %
60757,15264.812708989619,87.11 %
60723,15232.134887244962,86.72 %
60638,15199.100867155212,86.33 %
60742,15151.24015923863,85.94 %
60602,15138.013602327786,85.55 %
58758,15078.01586202538,85.16 %
60699,15077.720616966171,84.77 %
60634,15073.018145071599,84.38 %
39160,15049.092680070533,83.98 %
58610,15047.170753577453,83.59 %
58575,15046.385356745634,83.20 %
60601,14987.30839146892,82.81 %
58547,14965.319125918903,82.42 %
58822,14878.886116342885,82.03 %
61019,14869.698809871845,81.64 %
59137,14860.150290692623,81.25 %
60649,14812.55911654226,80.86 %
60610,14785.21226630131,80.47 %
60737,14767.880470002432,80.08 %
60693,14752.944857227785,79.69 %
61041,14701.797970509548,79.30 %
60720,14600.189902652259,78.91 %
39200,14559.705433569781,78.52 %
60846,14421.057631339889,78.12 %
60747,14351.1982780577,77.73 %
60781,14341.344719264567,77.34 %
60752,14332.649595276062,76.95 %
60791,14262.649487348113,76.56 %
60755,14241.165897747203,76.17 %
60706,14225.462968893833,75.78 %
61135,14178.841059473407,75.39 %
61406,14177.450211166775,75.00 %
59140,14147.235270134148,74.61 %
60683,14108.958419450448,74.22 %
60724,13962.881013144717,73.83 %
60673,13915.495970300613,73.44 %
60614,13863.843178135798,73.05 %
60606,13853.779017432405,72.66 %
60792,13816.59474241976,72.27 %
48102,13766.368182821445,71.88 %
58778,13755.857479626631,71.48 %
60691,13753.6803379904,71.09 %
60835,13751.448708183836,70.70 %
60832,13685.900909335409,70.31 %
60753,13668.60350504887,69.92 %
60767,13665.004986215747,69.53 %
60590,13655.484553251796,69.14 %
60812,13601.963755056659,68.75 %
60676,13522.497187943,68.36 %
60795,13518.02450174976,67.97 %
60733,13481.028189050421,67.58 %
60624,13446.472547725969,67.19 %
60619,13436.663952381648,66.80 %
60895,13381.611201790021,66.41 %
8160,13364.608133473579,66.02 %
60631,13318.512569063721,65.62 %
60776,13310.839646897519,65.23 %
60900,13207.392194600317,64.84 %
60833,13196.691135959478,64.45 %
60790,13145.950430907153,64.06 %
60692,13134.922297198167,63.67 %
61659,13112.987156184488,63.28 %
60738,12976.308600835395,62.89 %
60644,12894.250981192652,62.50 %
60734,12703.697301237646,62.11 %
60727,12672.641582553704,61.72 %
60641,12649.47014994507,61.33 %
60898,12639.425014080249,60.94 %
60717,12614.960943103097,60.55 %
60592,12596.823472960745,60.16 %
60671,12561.456065133758,59.77 %
61048,12552.347254374086,59.38 %
60647,12539.632486903813,58.98 %
60739,12536.781076081683,58.59 %
49361,12466.26741635601,58.20 %
60657,12456.638817348328,57.81 %
60652,12453.682912747876,57.42 %
60660,12418.631646420497,57.03 %
60870,12319.964770859739,56.64 %
60611,12272.958247523693,56.25 %
60722,12245.669105272229,55.86 %
60621,12186.760571603276,55.47 %
60762,11991.62403324783,55.08 %
60787,11964.37575154681,54.69 %
60696,11943.104073162265,54.30 %
60721,11884.01286961912,53.91 %
60899,11837.327751692816,53.52 %
60715,11823.83539841339,53.12 %
60604,11779.815472039414,52.73 %
60775,11758.430818013054,52.34 %
60799,11681.730622052088,51.95 %
60703,11680.530408035285,51.56 %
60599,11621.025495783399,51.17 %
49405,11606.101687010765,50.78 %
60617,11546.325395112786,50.39 %
47774,11437.497268453617,50.00 %
60896,11435.915927195365,49.61 %
47329,11435.37732600613,49.22 %
60829,11435.188686682157,48.83 %
60625,11363.139796666426,48.44 %
60771,11212.232888399398,48.05 %
61053,11122.198722178853,47.66 %
60593,11065.906264929758,47.27 %
60665,11048.376656535134,46.88 %
60765,11001.459798849774,46.48 %
60719,10900.694767407926,46.09 %
61132,10875.86948006324,45.70 %
60581,10819.191247706964,45.31 %
60587,10800.249786636568,44.92 %
60788,10774.629889917134,44.53 %
60643,10654.918689704487,44.14 %
60730,10644.966526874261,43.75 %
60678,10438.561955217314,43.36 %
60710,10357.973003842479,42.97 %
60639,10331.753753012283,42.58 %
60688,10258.394032860142,42.19 %
58634,10213.880054138319,41.80 %
60731,10021.029116882104,41.41 %
61519,9976.15434208189,41.02 %
60769,9953.143798111663,40.62 %
60694,9902.681849571021,40.23 %
8318,9876.558364759141,39.84 %
60705,9867.429354310554,39.45 %
60751,9851.296338292626,39.06 %
47937,9850.452232193758,38.67 %
49687,9831.207155716656,38.28 %
16304,9827.100117398044,37.89 %
60794,9625.764876915811,37.50 %
52592,9619.712931286249,37.11 %
60675,9613.243037623572,36.72 %
60636,9534.10320067642,36.33 %
61046,9472.249951415137,35.94 %
60622,9465.721259170816,35.55 %
59018,9419.069221499143,35.16 %
60763,9397.787717477033,34.77 %
8246,9366.217892313709,34.38 %
60632,9310.491541364316,33.98 %
60668,9230.528463631363,33.59 %
60595,9228.039656700255,33.20 %
8317,9129.305061621708,32.81 %
58616,9110.813815696996,32.42 %
60839,9009.047610531115,32.03 %
60797,8965.48342312588,31.64 %
60891,8915.238647484673,31.25 %
60716,8796.218652109912,30.86 %
47961,8785.905837164144,30.47 %
48721,8745.909906090608,30.08 %
48083,8636.929115775514,29.69 %
48025,8587.764297280939,29.30 %
60670,8465.859590258553,28.91 %
60760,8357.132124669164,28.52 %
60714,8302.150790297392,28.12 %
60669,8125.739506094505,27.73 %
60672,8018.129888695436,27.34 %
60640,7996.961447913223,26.95 %
60785,7976.433703704729,26.56 %
48117,7911.837384671272,26.17 %
47920,7874.745995396223,25.78 %
60642,7710.447351805608,25.39 %
60618,7669.206310262143,25.00 %
58585,7580.07480317015,24.61 %
60796,7579.261521098381,24.22 %
60810,7549.375181905008,23.83 %
60749,7480.719903726384,23.44 %
60648,7280.701212106547,23.05 %
60616,7274.701177894062,22.66 %
60793,7131.645411231088,22.27 %
50263,7129.1908395123555,21.88 %
60627,7041.734775720154,21.48 %
60662,7004.803337096383,21.09 %
40186,6815.515930612224,20.70 %
60708,6760.584659073264,20.31 %
60778,6611.067150723966,19.92 %
60654,6482.120587632522,19.53 %
60712,6463.643905870431,19.14 %
60677,6453.173925534154,18.75 %
60605,6374.491328398847,18.36 %
60707,6308.907191500342,17.97 %
61094,6253.502854493595,17.58 %
60772,5876.794409847623,17.19 %
60666,5438.2355493451005,16.80 %
60586,5397.4158561381555,16.41 %
60837,5287.691983464029,16.02 %
60651,5135.412576811672,15.62 %
49823,5074.76186170345,15.23 %
60866,4951.204148584937,14.84 %
60628,4487.8745184367,14.45 %
60901,4327.973260048419,14.06 %
60659,4050.730681443705,13.67 %
60623,3893.8525371740716,13.28 %
61212,3886.6034959816607,12.89 %
60615,3599.77692029933,12.50 %
60828,3447.8910828388,12.11 %
60827,3265.2756454897553,11.72 %
39190,3134.027029961446,11.33 %
60630,2593.2550951294156,10.94 %
60700,2405.3363625062143,10.55 %
60613,2389.792345710413,10.16 %
60679,2301.660147923166,9.77 %
61106,2073.8889356538643,9.38 %
60782,1975.7277620408775,8.98 %
61715,1933.174843588796,8.59 %
60645,1775.8360192360929,8.20 %
58865,1509.012232059207,7.81 %
61097,1506.9221745259058,7.42 %
58834,1353.2650528272416,7.03 %
39021,1152.6873207215103,6.64 %
60746,1013.085674689597,6.25 %
60711,954.6511244057775,5.86 %
60836,942.9702274320346,5.47 %
60725,865.3478004791497,5.08 %
34511,360.93142857142857,4.69 %
51584,299.58726113306,4.30 %
60713,274.5428571428571,3.91 %
3544,147.10482720025482,3.52 %
40552,84.84,3.12 %
2843,39.80943264157683,2.73 %
60578,13.71428571428571,2.34 %
60822,13.71428571428571,2.34 %
60583,8.951999999999998,1.56 %
61035,0.0,1.17 %
61074,0.0,1.17 %
39201,0.0,1.17 %
