user_id,all_score,rank(percent)
60885,17173.115802004086,100 %
60750,16855.005609314485,99.61 %
60620,16698.641829571596,99.22 %
58586,16641.641454489447,98.83 %
60608,16602.094335233225,98.44 %
60598,16596.786597494927,98.05 %
60697,16541.998395507617,97.66 %
60759,16453.475744128507,97.27 %
60777,16328.894401170392,96.88 %
60637,16301.593315208274,96.48 %
60690,16179.91582591075,96.09 %
60698,16168.52620713373,95.70 %
60658,16143.486823390731,95.31 %
60589,16128.901186237825,94.92 %
60635,16105.60782313034,94.53 %
60695,16096.015264832975,94.14 %
60580,16072.54637305654,93.75 %
60889,15965.940247276209,93.36 %
60653,15945.38256969591,92.97 %
60594,15920.698698421926,92.58 %
60764,15900.514378882513,92.19 %
60661,15868.96998981203,91.80 %
60603,15854.972926064976,91.41 %
60591,15848.068588333657,91.02 %
60686,15794.13237575864,90.62 %
60756,15766.638400821752,90.23 %
60876,15734.512912604237,89.84 %
60667,15602.827728667084,89.45 %
60768,15582.149671581965,89.06 %
60766,15440.440594345193,88.67 %
60773,15382.185211371163,88.28 %
60757,15242.265064117206,87.89 %
60723,15232.364727852391,87.50 %
60742,15149.873474374366,87.11 %
60602,15136.903669430945,86.72 %
60699,15078.77591316924,86.33 %
60634,15076.251546892718,85.94 %
39160,15052.826107403076,85.55 %
58610,15052.475882511148,85.16 %
58575,15051.681408834562,84.77 %
60601,14986.038605571186,84.38 %
58547,14966.341554908351,83.98 %
58822,14880.467673397055,83.59 %
61019,14871.606509905003,83.20 %
59137,14862.051465656645,82.81 %
60649,14811.794886710984,82.42 %
60610,14785.264055087775,82.03 %
60737,14769.821222685741,81.64 %
60693,14757.451265117674,81.25 %
61041,14679.239972781663,80.86 %
60720,14599.893560836226,80.47 %
39200,14565.332309644304,80.08 %
60846,14399.45453932103,79.69 %
60747,14352.431136537241,79.30 %
60781,14342.390145172367,78.91 %
60752,14336.179114369115,78.52 %
60791,14264.295177466864,78.12 %
60706,14225.409220869433,77.73 %
60755,14224.12292379118,77.34 %
61406,14181.550858301825,76.95 %
61135,14180.25000188053,76.56 %
59140,14152.639513307335,76.17 %
60683,14108.871117567618,75.78 %
60770,13997.990054204118,75.39 %
60724,13962.65968355571,75.00 %
60774,13952.982361944389,74.61 %
60673,13917.566312686578,74.22 %
60614,13866.567376170466,73.83 %
60606,13854.765792585049,73.44 %
60792,13791.955345812277,73.05 %
60691,13758.127837976892,72.66 %
58778,13756.880021141782,72.27 %
60835,13733.379559864368,71.88 %
60758,13689.75922718771,71.48 %
60832,13689.005878744676,71.09 %
60753,13672.191323038156,70.70 %
60767,13647.211213518334,70.31 %
60812,13606.963616292483,69.92 %
60676,13524.536253245145,69.53 %
60795,13502.92059982464,69.14 %
60733,13479.503215464701,68.75 %
60619,13444.756609995282,68.36 %
60895,13385.12328645575,67.97 %
8160,13362.048218928461,67.58 %
60761,13330.98045072235,67.19 %
60631,13321.668552470832,66.80 %
60776,13293.946100063007,66.41 %
60900,13206.456010129043,66.02 %
60833,13199.87324026921,65.62 %
60790,13145.626276582416,65.23 %
60692,13126.541841035874,64.84 %
61659,13098.024177739766,64.45 %
60738,12978.510854611119,64.06 %
60644,12894.670866450184,63.67 %
60734,12709.21526006579,63.28 %
60727,12676.916060415042,62.89 %
60717,12623.03602122976,62.50 %
60898,12622.514414651037,62.11 %
60592,12597.730350760407,61.72 %
60671,12565.418366780501,61.33 %
61048,12551.021341879754,60.94 %
60739,12541.659580640426,60.55 %
60647,12524.207599403644,60.16 %
49361,12474.635738715739,59.77 %
60652,12454.257517996732,59.38 %
60657,12442.967569619284,58.98 %
60660,12419.765484758056,58.59 %
60870,12329.015000210733,58.20 %
60611,12277.416474368652,57.81 %
60722,12248.955873250768,57.42 %
60621,12194.948671264005,57.03 %
60762,11995.338774280171,56.64 %
60787,11969.840722162737,56.25 %
60696,11933.760952851855,55.86 %
60721,11885.732324581753,55.47 %
60899,11838.41097922895,55.08 %
60715,11826.100211015897,54.69 %
60604,11782.36360019273,54.30 %
60775,11761.546831833492,53.91 %
60799,11686.04273217981,53.52 %
60703,11684.073306640767,53.12 %
49405,11613.610082668007,52.73 %
60829,11443.112739689443,52.34 %
47774,11442.34899959544,51.95 %
60896,11438.378610352707,51.56 %
47329,11428.410247145886,51.17 %
60625,11361.846056417364,50.78 %
60771,11213.825671805233,50.39 %
61053,11125.152944627644,50.00 %
60593,11075.507138321793,49.61 %
60665,11050.023628289633,49.22 %
60765,11006.694833857624,48.83 %
60719,10902.73692303465,48.44 %
61132,10883.035099473758,48.05 %
60581,10826.207942379262,47.66 %
60587,10803.479901196195,47.27 %
60788,10781.264477773622,46.88 %
60643,10654.227151667958,46.48 %
60730,10649.828461234974,46.09 %
60678,10441.318199316785,45.70 %
60710,10342.04881105668,45.31 %
60639,10333.073670307864,44.92 %
60688,10261.854040343347,44.53 %
58634,10216.47707932376,44.14 %
60731,10020.667627184188,43.75 %
61519,9977.743889681678,43.36 %
60769,9958.346205900063,42.97 %
60694,9907.90397002052,42.58 %
60705,9881.0720030095,42.19 %
8318,9877.031371620795,41.80 %
47937,9856.797480629408,41.41 %
60751,9847.480166969088,41.02 %
49687,9832.047760754394,40.62 %
16304,9829.071767419115,40.23 %
52592,9625.061496088003,39.84 %
60794,9624.563926053923,39.45 %
60675,9592.978192471935,39.06 %
60636,9545.272729130565,38.67 %
61046,9472.334820541013,38.28 %
60622,9468.814093442092,37.89 %
59018,9426.008981574088,37.50 %
60763,9400.897558153682,37.11 %
8246,9367.50818673065,36.72 %
60632,9317.601393023326,36.33 %
60668,9231.759721164672,35.94 %
8317,9131.004070147264,35.55 %
58616,9116.079797819819,35.16 %
60839,9008.736145753974,34.77 %
60797,8974.400750207098,34.38 %
60891,8916.745105207508,33.98 %
60716,8807.096587902124,33.59 %
47961,8791.822930093487,33.20 %
48721,8751.77901593734,32.81 %
48083,8639.766722835457,32.42 %
48025,8588.701636329342,32.03 %
60670,8471.991061605337,31.64 %
60760,8362.533575073432,31.25 %
60714,8304.127948213378,30.86 %
60825,8177.0409550572895,30.47 %
60669,8120.074207284587,30.08 %
60672,8019.928992521247,29.69 %
60640,7991.957613406394,29.30 %
60785,7982.9890507960035,28.91 %
48117,7920.5024098904,28.52 %
47920,7877.446731755931,28.12 %
60642,7713.638163196903,27.73 %
60618,7675.9641204808795,27.34 %
60796,7582.480155088601,26.95 %
58585,7573.646354429716,26.56 %
60810,7548.606512696905,26.17 %
60749,7475.889226303202,25.78 %
60648,7285.575870189392,25.39 %
47996,7277.480000000001,25.00 %
60616,7274.776373930261,24.61 %
60793,7137.984692392038,24.22 %
50263,7136.824764302326,23.83 %
60627,7048.376738336621,23.44 %
60662,7012.638251701572,23.05 %
40186,6820.5891448515285,22.66 %
60708,6767.282954654422,22.27 %
60778,6611.431434283695,21.88 %
60654,6484.976696551866,21.48 %
60712,6469.150795454585,21.09 %
60677,6457.336132404801,20.70 %
60605,6377.758549587934,20.31 %
61020,6312.30470338693,19.92 %
60707,6309.755906046801,19.53 %
61094,6253.16080444262,19.14 %
60772,5880.670536955441,18.75 %
60666,5438.125048451056,18.36 %
60586,5403.092734290458,17.97 %
60837,5287.165073359453,17.58 %
60651,5135.361777258617,17.19 %
49823,5076.9683738012545,16.80 %
60866,4952.097578425536,16.41 %
60628,4487.240991766249,16.02 %
60901,4327.331538880125,15.62 %
60659,4051.04435240717,15.23 %
60623,3898.1058790286606,14.84 %
61212,3877.736565677019,14.45 %
60615,3600.934277391747,14.06 %
60828,3446.7944433869443,13.67 %
60827,3264.138323702755,13.28 %
39190,3139.163530753546,12.89 %
58744,2627.140185267334,12.50 %
60700,2405.0816631116236,12.11 %
60613,2389.6101164570273,11.72 %
60679,2301.505463825034,11.33 %
61106,2074.714806732501,10.94 %
48090,1988.0878951826687,10.55 %
60782,1982.954460686094,10.16 %
61715,1932.5209132553239,9.77 %
60645,1773.9472228043082,9.38 %
61143,1604.1524450361196,8.98 %
61097,1507.2188165416935,8.59 %
58865,1506.860765239259,8.20 %
60584,1439.5793017702372,7.81 %
58834,1352.5375519966922,7.42 %
39021,1154.1601632871723,7.03 %
60746,1013.8881302546698,6.64 %
60711,954.7326453273844,6.25 %
60836,943.1741486376775,5.86 %
60725,866.0507736997936,5.47 %
60728,670.5801047462595,5.08 %
47879,449.4407667765389,4.69 %
34511,358.7885714285714,4.30 %
51584,299.6100088108154,3.91 %
60713,274.5428571428571,3.52 %
3544,147.37907265805765,3.12 %
49315,87.65142857142857,2.73 %
40552,84.84,2.34 %
60689,83.57142857142857,1.95 %
2843,39.901059445405956,1.56 %
60578,13.71428571428571,1.17 %
60822,13.71428571428571,1.17 %
61035,0.0,0.39 %
