user_id,all_score,rank(percent)
60759,9330.228631569511,100 %
60620,9163.204554151833,99.63 %
60589,8943.158206356758,99.26 %
60658,8934.692033576142,98.89 %
60695,8908.912563688418,98.52 %
60690,8797.549571974556,98.15 %
60885,8779.740295008312,97.78 %
60764,8735.377396294673,97.41 %
60603,8636.246092234262,97.04 %
60768,8579.745597442576,96.67 %
60756,8515.029704278117,96.30 %
60742,8416.85733310683,95.93 %
60580,8374.487055472506,95.56 %
60697,8319.37661880914,95.19 %
60686,8016.517048960911,94.81 %
60591,8005.259275332454,94.44 %
60667,7923.954196116394,94.07 %
60635,7752.1433572742035,93.70 %
60602,7736.839473683735,93.33 %
60723,7704.528120935774,92.96 %
61135,7677.137307012979,92.59 %
60720,7669.885230537633,92.22 %
60699,7574.2862952289015,91.85 %
60601,7568.810263201755,91.48 %
60683,7475.443187468213,91.11 %
60706,7465.131149567052,90.74 %
60750,7371.992873147441,90.37 %
60724,7364.251411004549,90.00 %
60791,7358.192435198931,89.63 %
60733,7315.883934554033,89.26 %
60753,7284.801404735415,88.89 %
60747,7271.930865836827,88.52 %
60781,7261.902623181158,88.15 %
60773,7242.684254512924,87.78 %
60691,7202.501273783325,87.41 %
60649,7183.5293156826,87.04 %
60598,7023.944400628406,86.67 %
60634,7021.019994394149,86.30 %
60738,7010.857114974525,85.93 %
60610,6996.820554423434,85.56 %
61019,6960.281499953295,85.19 %
60737,6957.858338615865,84.81 %
60673,6937.357795897589,84.44 %
60614,6906.602866656305,84.07 %
60900,6816.643706867141,83.70 %
60698,6730.734627978834,83.33 %
60676,6679.86218329404,82.96 %
60889,6671.491681894271,82.59 %
60790,6630.199850449276,82.22 %
60608,6622.224168232715,81.85 %
60653,6617.807376923438,81.48 %
60621,6608.406614915864,81.11 %
61406,6548.039773659244,80.74 %
60812,6547.84696694725,80.37 %
59308,6542.205451786787,80.00 %
60752,6541.192805178039,79.63 %
49405,6505.153565906583,79.26 %
60606,6498.164503469348,78.89 %
60777,6496.889935700958,78.52 %
60619,6466.841625311629,78.15 %
60722,6403.259538817516,77.78 %
58586,6401.003135215236,77.41 %
60652,6334.283783171435,77.04 %
60787,6303.3188338552245,76.67 %
58547,6295.12302406857,76.30 %
60592,6286.114927761913,75.93 %
60832,6281.754687341372,75.56 %
60661,6264.377690756553,75.19 %
60766,6212.350539950423,74.81 %
60644,6161.633018442698,74.44 %
60631,6155.405786737229,74.07 %
