60634,线性表,57.33,58.19,56.47,57.33,57.33,56.9,57.33,57.33,57.33,56.9,57.33,57.33,56.9,57.33,57.33,57.33,57.33,57.33,57.33
60634,数组,93.85,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
60635,all,94.83,94.83,94.1,94.83,94.83,94.46,94.83,94.83,94.83,94.46,94.83,94.83,94.83,94.46,94.46,94.83,94.83,94.83,94.83
60635,average,83.03,83.03,82.66,83.03,83.03,82.66,83.03,83.03,83.03,82.66,83.03,83.03,83.03,82.66,82.66,83.03,83.03,83.03,83.03
60635,排序算法,64.61,78.6,78.19,78.6,78.6,78.6,78.6,78.6,78.6,78.6,78.6,78.6,78.6,78.19,78.6,78.6,78.6,78.6,78.6
60635,查找算法,59.92,74.09,74.49,74.09,74.49,74.09,74.09,74.49,74.09,74.09,74.09,74.49,74.49,74.09,74.09,74.49,74.09,74.09,74.09
60635,图结构,71.49,65.61,65.61,65.61,65.61,65.61,65.61,65.61,65.61,65.61,65.61,65.61,65.61,65.61,65.61,65.61,65.61,65.61,65.61
60635,树结构,95.43,96.35,94.52,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89
60635,数字操作,83.67,83.67,84.08,84.08,83.67,83.67,84.08,84.08,84.08,83.67,84.08,84.08,84.08,84.08,84.08,84.08,84.08,84.08,83.67
60635,字符串,64.78,62.35,62.75,62.35,62.35,61.94,62.35,62.35,61.94,62.35,62.35,62.35,61.94,62.35,61.94,62.35,62.35,62.35,62.35
60635,线性表,82.76,83.19,80.17,83.19,82.76,82.33,82.76,82.76,82.76,82.33,82.76,82.76,82.33,82.76,82.33,82.76,82.76,82.76,82.76
60635,数组,94.62,96.92,96.92,96.92,96.92,96.92,96.92,96.92,96.92,96.92,96.92,96.92,96.92,96.92,96.92,96.92,96.92,96.92,96.92
60639,all,44.28,44.28,44.28,44.28,44.28,43.91,44.28,44.28,44.28,43.91,44.28,44.28,44.28,44.28,44.28,44.28,44.28,44.28,44.28
60639,average,79.7,80.07,80.07,80.07,80.07,79.34,80.07,80.07,79.7,79.34,79.7,80.07,80.07,79.7,79.7,80.07,79.7,80.07,79.7
