user_id,category,higher_error,lower_error,abs_error
60604,图结构,9.049999999999997,0,9.049999999999997
60604,树结构,0.44999999999999574,-8.220000000000006,8.220000000000006
60604,数字操作,12.25,-0.4000000000000057,12.25
60604,字符串,4.859999999999999,-2.019999999999996,4.859999999999999
60604,线性表,5.18,-10.340000000000003,10.340000000000003
60604,数组,12.699999999999989,0,12.699999999999989
60606,all,3.319999999999993,-1.480000000000004,3.319999999999993
60606,average,4.789999999999992,-1.8500000000000085,4.789999999999992
60606,排序算法,11.530000000000001,0,11.530000000000001
60606,查找算法,0,-12.96,12.96
60606,图结构,3.1700000000000017,-5.43,5.43
60606,树结构,0,-9.129999999999999,9.129999999999999
60606,数字操作,8.160000000000004,-1.2299999999999969,8.160000000000004
60606,字符串,5.670000000000002,-1.2099999999999937,5.670000000000002
60606,线性表,6.890000000000001,-15.089999999999996,15.089999999999996
60606,数组,3.4599999999999937,0,3.4599999999999937
60616,all,1.8399999999999999,-0.370000000000001,1.8399999999999999
60616,average,5.530000000000001,-0.7399999999999949,5.530000000000001
60616,查找算法,11.329999999999998,0,11.329999999999998
60616,数字操作,10.200000000000003,-2.0400000000000063,10.200000000000003
60616,字符串,13.36,0,13.36
60616,数组,9.240000000000009,0,9.240000000000009
60619,all,3.690000000000012,-1.4799999999999898,3.690000000000012
60619,average,4.420000000000002,-2.219999999999999,4.420000000000002
60619,排序算法,16.049999999999997,0,16.049999999999997
60619,查找算法,4.049999999999997,-2.020000000000003,4.049999999999997
60619,图结构,4.980000000000004,0,4.980000000000004
60619,树结构,2.2900000000000063,-20.090000000000003,20.090000000000003
60619,数字操作,4.900000000000006,-0.4099999999999966,4.900000000000006
60619,字符串,4.450000000000003,-5.259999999999998,5.259999999999998
60619,线性表,5.170000000000002,-13.789999999999992,13.789999999999992
60619,数组,6.1499999999999915,0,6.1499999999999915
60631,all,2.5799999999999983,-4.060000000000002,4.060000000000002
60631,average,6.280000000000001,-5.530000000000001,6.280000000000001
60631,排序算法,16.869999999999997,0,16.869999999999997
60631,查找算法,1.2199999999999989,-5.260000000000005,5.260000000000005
60631,图结构,0,-6.789999999999999,6.789999999999999
60631,树结构,0,-20.1,20.1
60631,数字操作,9.39,0,9.39
60631,字符串,6.069999999999993,-0.4000000000000057,6.069999999999993
60631,线性表,9.479999999999997,-12.5,12.5
60631,数组,8.079999999999998,0,8.079999999999998
60634,all,0.730000000000004,-2.9599999999999937,2.9599999999999937
60634,average,2.5799999999999983,-2.2099999999999937,2.5799999999999983
60634,排序算法,2.469999999999999,0,2.469999999999999
60634,查找算法,0,-29.96,29.96
60634,图结构,9.050000000000004,0,9.050000000000004
60634,树结构,0.9099999999999966,-29.680000000000007,29.680000000000007
60634,数字操作,11.429999999999993,-0.8200000000000074,11.429999999999993
60634,字符串,4.859999999999999,-2.030000000000001,4.859999999999999
60634,线性表,6.469999999999999,-17.240000000000002,17.240000000000002
60634,数组,5.769999999999996,0,5.769999999999996
60635,all,0.36999999999999034,-2.5900000000000034,2.5900000000000034
60635,average,0.7400000000000091,-3.6899999999999977,3.6899999999999977
60635,排序算法,0,-3.2900000000000063,3.2900000000000063
60635,查找算法,20.650000000000006,0,20.650000000000006
60635,图结构,0,-9.950000000000003,9.950000000000003
60635,树结构,1.8200000000000074,-11.879999999999995,11.879999999999995
60635,数字操作,15.920000000000002,-2.0400000000000063,15.920000000000002
60635,字符串,4.859999999999999,0,4.859999999999999
60635,线性表,3.4499999999999886,-18.960000000000008,18.960000000000008
60635,数组,3.4599999999999937,0,3.4599999999999937
60639,all,1.4699999999999989,-0.36999999999999744,1.4699999999999989
60639,average,3.3200000000000074,-1.4799999999999898,3.3200000000000074
60639,排序算法,2.0600000000000023,-5.759999999999998,5.759999999999998
60639,查找算法,5.259999999999998,-2.4299999999999997,5.259999999999998
60639,图结构,13.120000000000005,0,13.120000000000005
60639,数字操作,12.25,-0.4100000000000037,12.25
60639,字符串,2.019999999999996,-3.240000000000009,3.240000000000009
60639,线性表,5.600000000000001,-14.659999999999997,14.659999999999997
60639,数组,7.310000000000002,0,7.310000000000002
60654,all,0.7399999999999984,-0.370000000000001,0.7399999999999984
60654,average,2.219999999999999,-0.740000000000002,2.219999999999999
60654,排序算法,2.879999999999999,0,2.879999999999999
60654,图结构,9.509999999999998,0,9.509999999999998
60654,数字操作,11.019999999999996,-0.41000000000000014,11.019999999999996
60654,字符串,0.41000000000000014,-3.6400000000000006,3.6400000000000006
60654,线性表,6.899999999999999,-6.899999999999999,6.899999999999999
60654,数组,11.93,0,11.93
60665,all,1.8500000000000014,-1.8400000000000034,1.8500000000000014
60665,average,6.269999999999996,-7.75,7.75
60665,查找算法,0,-6.880000000000003,6.880000000000003
60665,图结构,26.25,0,26.25
60665,树结构,0,-40.64,40.64
60665,数字操作,20.410000000000004,-8.98,20.410000000000004
60665,字符串,6.070000000000007,0,6.070000000000007
60665,线性表,4.739999999999995,-17.67,17.67
60665,数组,6.929999999999993,-19.230000000000004,19.230000000000004
60671,all,2.950000000000003,-2.5900000000000034,2.950000000000003
60671,average,1.8399999999999963,-4.43,4.43
60671,排序算法,11.109999999999996,0,11.109999999999996
60671,查找算法,0,-14.979999999999997,14.979999999999997
60671,图结构,12.670000000000002,0,12.670000000000002
60671,树结构,0,-15.98,15.98
60671,数字操作,8.98,-5.309999999999999,8.98
60671,字符串,4.850000000000001,-3.6499999999999986,4.850000000000001
60671,线性表,4.739999999999995,-20.259999999999998,20.259999999999998
60671,数组,7.310000000000002,-6.530000000000001,7.310000000000002
60676,all,0.730000000000004,-4.430000000000007,4.430000000000007
60676,average,1.4799999999999898,-7.010000000000005,7.010000000000005
60676,排序算法,0,-4.1200000000000045,4.1200000000000045
60676,查找算法,0,-17.0,17.0
60676,图结构,11.769999999999996,0,11.769999999999996
60676,树结构,0,-24.200000000000003,24.200000000000003
60676,数字操作,1.2200000000000006,0,1.2200000000000006
60676,字符串,8.5,0,8.5
60676,线性表,5.6000000000000085,-14.659999999999997,14.659999999999997
60676,数组,3.0799999999999983,-5.769999999999996,5.769999999999996
60686,all,0,-0.730000000000004,0.730000000000004
60686,average,0,-1.1099999999999994,1.1099999999999994
60686,排序算法,0.4099999999999966,-3.3000000000000043,3.3000000000000043
60686,查找算法,0,-6.079999999999998,6.079999999999998
60686,图结构,0,-0.9100000000000108,0.9100000000000108
60686,树结构,6.8500000000000085,-11.419999999999995,11.419999999999995
60686,数字操作,4.089999999999989,-8.570000000000007,8.570000000000007
60686,字符串,3.239999999999995,0,3.239999999999995
60686,线性表,5.609999999999999,-12.5,12.5
60686,数组,0.37999999999999545,-2.3100000000000023,2.3100000000000023
60707,all,0.370000000000001,-0.7399999999999984,0.7399999999999984
60707,average,3.6899999999999977,-3.320000000000004,3.6899999999999977
60707,排序算法,10.290000000000001,0,10.290000000000001
60707,查找算法,0,-9.32,9.32
60707,图结构,0,0,0
60707,数字操作,7.3500000000000085,-15.099999999999994,15.099999999999994
60707,字符串,0,-2.4299999999999997,2.4299999999999997
60707,线性表,9.909999999999997,-1.7199999999999989,9.909999999999997
60707,数组,3.079999999999999,0,3.079999999999999
60708,all,0.370000000000001,-2.59,2.59
60708,average,1.8499999999999996,-1.4800000000000004,1.8499999999999996
60708,排序算法,9.06,0,9.06
60708,查找算法,0,-2.4200000000000017,2.4200000000000017
60708,图结构,0,-8.6,8.6
60708,数字操作,0.8100000000000005,-0.8199999999999994,0.8199999999999994
60708,字符串,0,-1.62,1.62
60708,线性表,5.600000000000001,-4.309999999999999,5.600000000000001
60708,数组,1.5399999999999991,-0.39000000000000057,1.5399999999999991
60715,all,5.170000000000002,-4.060000000000002,5.170000000000002
60715,average,5.8999999999999915,-7.010000000000005,7.010000000000005
60715,排序算法,35.800000000000004,0,35.800000000000004
60715,查找算法,0,-14.57,14.57
60715,图结构,0,-8.600000000000001,8.600000000000001
60715,树结构,0,-24.65,24.65
60715,数字操作,12.240000000000002,-10.21,12.240000000000002
60715,字符串,2.839999999999989,-0.8100000000000023,2.839999999999989
60715,线性表,7.319999999999993,-14.660000000000004,14.660000000000004
60715,数组,17.310000000000002,-4.6200000000000045,17.310000000000002
60737,all,1.8499999999999943,-1.1099999999999994,1.8499999999999943
60737,average,2.220000000000013,-1.4699999999999989,2.220000000000013
60737,排序算法,0,-4.940000000000012,4.940000000000012
60737,查找算法,7.700000000000003,0,7.700000000000003
60737,图结构,9.5,0,9.5
60737,树结构,1.8200000000000074,-20.089999999999996,20.089999999999996
60737,数字操作,4.489999999999995,-2.8499999999999943,4.489999999999995
60737,字符串,6.47999999999999,-1.210000000000008,6.47999999999999
60737,线性表,2.1599999999999966,-15.950000000000003,15.950000000000003
60737,数组,3.460000000000008,-8.849999999999994,8.849999999999994
60752,all,3.3200000000000074,-2.2099999999999937,3.3200000000000074
60752,average,3.319999999999993,-4.430000000000007,4.430000000000007
60752,排序算法,16.46,0,16.46
60752,查找算法,12.959999999999994,0,12.959999999999994
60752,图结构,2.719999999999999,-1.3500000000000014,2.719999999999999
60752,树结构,0,-26.950000000000003,26.950000000000003
60752,数字操作,13.880000000000003,-14.690000000000001,14.690000000000001
60752,字符串,4.859999999999999,0,4.859999999999999
60752,线性表,4.739999999999995,-20.690000000000005,20.690000000000005
60752,数组,6.929999999999993,-10.769999999999996,10.769999999999996
60760,all,1.8500000000000014,-0.7300000000000004,1.8500000000000014
60760,average,0.3699999999999992,-1.1099999999999994,1.1099999999999994
60760,排序算法,7.399999999999999,0,7.399999999999999
60760,查找算法,0.8099999999999987,-0.40000000000000213,0.8099999999999987
60760,图结构,2.260000000000005,-2.269999999999996,2.269999999999996
60760,树结构,0,-6.849999999999998,6.849999999999998
60760,数字操作,4.490000000000002,-5.709999999999997,5.709999999999997
60760,字符串,0,-3.6499999999999995,3.6499999999999995
60760,线性表,0,-0.86,0.86
60760,数组,1.9200000000000017,-5.0,5.0
60762,all,2.950000000000003,-5.899999999999999,5.899999999999999
60762,average,4.060000000000002,-5.539999999999999,5.539999999999999
60762,排序算法,0,-18.11,18.11
60762,查找算法,0,-11.739999999999995,11.739999999999995
60762,图结构,5.430000000000003,-1.8099999999999987,5.430000000000003
60762,树结构,0,-19.64,19.64
60762,数字操作,1.2300000000000004,-1.629999999999999,1.629999999999999
60762,字符串,9.32,0,9.32
60762,线性表,7.320000000000007,-14.659999999999997,14.659999999999997
60762,数组,13.46,0,13.46
60763,all,0.7399999999999949,-1.8500000000000014,1.8500000000000014
60763,average,2.59,-2.210000000000001,2.59
60763,排序算法,14.399999999999999,0,14.399999999999999
60763,查找算法,16.6,0,16.6
60763,图结构,0.46000000000000085,0,0.46000000000000085
60763,树结构,0,-0.4600000000000004,0.4600000000000004
60763,数字操作,7.759999999999998,-5.710000000000001,7.759999999999998
60763,字符串,0,-6.89,6.89
60763,线性表,12.07,-14.649999999999999,14.649999999999999
60763,数组,2.299999999999997,-16.160000000000004,16.160000000000004
60769,all,1.1000000000000014,-1.1099999999999994,1.1099999999999994
60769,average,4.060000000000002,-2.9499999999999957,4.060000000000002
60769,排序算法,11.530000000000001,0,11.530000000000001
60769,查找算法,0,-6.480000000000004,6.480000000000004
60769,图结构,4.520000000000003,0,4.520000000000003
60769,树结构,5.480000000000004,-15.519999999999996,15.519999999999996
60769,数字操作,11.43,-4.079999999999998,11.43
60769,字符串,0,-9.319999999999993,9.319999999999993
60769,线性表,5.609999999999999,-5.170000000000002,5.609999999999999
60769,数组,7.309999999999988,-0.39000000000000057,7.309999999999988
60772,all,1.1099999999999994,-1.8399999999999999,1.8399999999999999
60772,average,0.3600000000000003,-1.1100000000000003,1.1100000000000003
60772,排序算法,8.229999999999999,0,8.229999999999999
60772,查找算法,0,0,0
60772,图结构,0,-6.34,6.34
60772,树结构,0,-1.83,1.83
60772,数字操作,0,0,0
60772,字符串,0,-2.02,2.02
60772,线性表,0,-0.8600000000000001,0.8600000000000001
60772,数组,20.770000000000003,0,20.770000000000003
60773,all,2.5900000000000034,-1.0999999999999943,2.5900000000000034
60773,average,2.219999999999999,-2.5799999999999983,2.5799999999999983
60773,排序算法,0,-2.469999999999999,2.469999999999999
60773,查找算法,0.4099999999999966,-8.5,8.5
60773,图结构,1.3599999999999994,0,1.3599999999999994
60773,树结构,0,-24.200000000000003,24.200000000000003
60773,数字操作,10.200000000000003,-12.25,12.25
60773,字符串,3.6500000000000057,-1.6200000000000045,3.6500000000000057
60773,线性表,4.739999999999995,-18.97,18.97
60773,数组,6.920000000000002,-8.459999999999994,8.459999999999994
60775,all,3.690000000000005,-1.4799999999999969,3.690000000000005
60775,average,2.2099999999999937,-1.8500000000000014,2.2099999999999937
60775,排序算法,0,-11.519999999999996,11.519999999999996
60775,查找算法,2.0299999999999976,-1.2100000000000009,2.0299999999999976
60775,图结构,0,-3.17,3.17
60775,树结构,7.760000000000005,0,7.760000000000005
60775,数字操作,5.299999999999999,0,5.299999999999999
60775,字符串,3.6400000000000006,-5.260000000000005,5.260000000000005
60775,线性表,7.330000000000005,-3.8800000000000026,7.330000000000005
60775,数组,18.08,-5.0,18.08
60782,all,0,-0.7400000000000002,0.7400000000000002
60782,average,0,-0.3700000000000001,0.3700000000000001
60782,排序算法,0,-6.180000000000001,6.180000000000001
60782,查找算法,0,-0.41000000000000014,0.41000000000000014
60782,图结构,1.3500000000000014,-0.9099999999999966,1.3500000000000014
60782,树结构,0.46000000000000085,-2.280000000000001,2.280000000000001
60782,数字操作,0,-0.4,0.4
60782,字符串,1.6199999999999992,0,1.6199999999999992
60782,线性表,0,-0.43,0.43
60782,数组,0,0,0
60785,all,1.4800000000000004,-1.4699999999999989,1.4800000000000004
60785,average,0.7399999999999984,-2.58,2.58
60785,排序算法,9.049999999999999,0,9.049999999999999
60785,查找算法,0.40000000000000213,-3.2399999999999984,3.2399999999999984
60785,图结构,0,-1.3599999999999994,1.3599999999999994
60785,树结构,0,-3.66,3.66
60785,数字操作,3.259999999999998,-5.310000000000002,5.310000000000002
60785,字符串,0,-5.669999999999999,5.669999999999999
60785,线性表,2.1499999999999995,-0.4399999999999995,2.1499999999999995
60785,数组,3.460000000000001,-0.3800000000000008,3.460000000000001
60788,all,2.950000000000003,-2.960000000000001,2.960000000000001
60788,average,1.8500000000000014,-2.9499999999999957,2.9499999999999957
60788,排序算法,0,-7.82,7.82
60788,查找算法,0,-1.620000000000001,1.620000000000001
60788,图结构,9.050000000000004,0,9.050000000000004
60788,树结构,5.019999999999996,-2.2900000000000063,5.019999999999996
60788,数字操作,3.26,-0.8200000000000003,3.26
60788,字符串,2.4299999999999997,-3.239999999999995,3.239999999999995
60788,线性表,11.200000000000003,-4.75,11.200000000000003
60788,数组,11.54,-10.770000000000003,11.54
60799,all,2.950000000000003,-2.5899999999999963,2.950000000000003
60799,average,4.060000000000002,-4.060000000000002,4.060000000000002
60799,排序算法,0,-34.98,34.98
60799,查找算法,5.259999999999998,-1.6200000000000045,5.259999999999998
60799,图结构,0,-2.260000000000005,2.260000000000005
60799,树结构,5.030000000000001,-0.9099999999999966,5.030000000000001
60799,数字操作,4.899999999999999,-9.800000000000004,9.800000000000004
60799,字符串,0.4099999999999966,-4.040000000000003,4.040000000000003
60799,线性表,5.18,-3.8799999999999955,5.18
60799,数组,14.61,0,14.61
60812,all,2.950000000000003,-2.5799999999999983,2.950000000000003
60812,average,2.5799999999999983,-2.5799999999999983,2.5799999999999983
60812,排序算法,13.989999999999995,0,13.989999999999995
60812,查找算法,0,-14.979999999999997,14.979999999999997
60812,图结构,9.05,0,9.05
60812,树结构,0,-6.390000000000001,6.390000000000001
60812,数字操作,6.530000000000001,-7.349999999999994,7.349999999999994
60812,字符串,3.240000000000009,-0.3999999999999915,3.240000000000009
60812,线性表,7.759999999999991,-3.0200000000000102,7.759999999999991
60812,数组,9.620000000000005,-1.539999999999992,9.620000000000005
60829,all,2.960000000000001,-5.160000000000004,5.160000000000004
60829,average,3.3200000000000003,-4.060000000000002,4.060000000000002
60829,排序算法,7.410000000000004,0,7.410000000000004
60829,查找算法,2.0199999999999996,-0.41000000000000014,2.0199999999999996
60829,图结构,5.43,0,5.43
60829,树结构,3.190000000000005,-1.8299999999999983,3.190000000000005
60829,数字操作,2.039999999999999,-13.879999999999995,13.879999999999995
60829,字符串,2.8299999999999983,0,2.8299999999999983
60829,线性表,0.8600000000000012,-1.7199999999999998,1.7199999999999998
60829,数组,16.159999999999997,-6.539999999999999,16.159999999999997
60832,all,1.8499999999999943,-2.5799999999999983,2.5799999999999983
60832,average,4.429999999999993,-5.160000000000004,5.160000000000004
60832,排序算法,9.46,0,9.46
60832,查找算法,1.6200000000000045,-4.449999999999996,4.449999999999996
60832,图结构,13.119999999999997,0,13.119999999999997
60832,树结构,0.46000000000000085,-3.1900000000000013,3.1900000000000013
60832,数字操作,5.310000000000002,-11.020000000000003,11.020000000000003
60832,字符串,2.019999999999996,-2.030000000000001,2.030000000000001
60832,线性表,3.450000000000003,-1.2900000000000063,3.450000000000003
60832,数组,6.1499999999999915,-8.460000000000008,8.460000000000008
60833,all,2.5799999999999983,-3.3299999999999983,3.3299999999999983
60833,average,6.280000000000001,-2.5800000000000054,6.280000000000001
60833,排序算法,0,-6.579999999999998,6.579999999999998
60833,查找算法,10.529999999999994,0,10.529999999999994
60833,图结构,3.620000000000001,-0.9100000000000001,3.620000000000001
60833,树结构,5.019999999999996,-2.280000000000001,5.019999999999996
60833,数字操作,8.159999999999997,-5.720000000000006,8.159999999999997
60833,字符串,1.6199999999999974,-3.240000000000002,3.240000000000002
60833,线性表,7.759999999999991,-3.010000000000005,7.759999999999991
60833,数组,10.769999999999996,-8.07,10.769999999999996
60870,all,1.4799999999999898,-2.950000000000003,2.950000000000003
60870,average,5.170000000000002,-3.690000000000005,5.170000000000002
60870,排序算法,4.109999999999999,-4.939999999999998,4.939999999999998
60870,查找算法,0.3999999999999986,-6.479999999999997,6.479999999999997
60870,图结构,3.1599999999999966,-0.9100000000000037,3.1599999999999966
60870,树结构,0.9199999999999946,-0.9100000000000037,0.9199999999999946
60870,数字操作,3.270000000000003,-8.159999999999997,8.159999999999997
60870,字符串,6.469999999999999,0,6.469999999999999
60870,线性表,3.450000000000003,-3.4499999999999957,3.450000000000003
60870,数组,11.920000000000002,-2.6899999999999977,11.920000000000002
60885,all,1.1099999999999994,-1.1000000000000085,1.1099999999999994
60885,average,1.480000000000004,-0.7400000000000091,1.480000000000004
60885,排序算法,15.219999999999999,0,15.219999999999999
60885,查找算法,7.280000000000001,-1.6199999999999903,7.280000000000001
60885,图结构,0,-1.3499999999999943,1.3499999999999943
60885,树结构,0.45000000000000284,-2.740000000000009,2.740000000000009
60885,数字操作,4.890000000000001,-4.490000000000002,4.890000000000001
60885,字符串,0,0,0
60885,线性表,3.019999999999996,-1.7199999999999989,3.019999999999996
60885,数组,1.539999999999992,-8.840000000000003,8.840000000000003
60895,all,3.319999999999993,-3.3200000000000003,3.3200000000000003
60895,average,4.789999999999999,-1.8500000000000014,4.789999999999999
60895,排序算法,0,-18.93,18.93
60895,查找算法,6.480000000000004,0,6.480000000000004
60895,图结构,7.700000000000003,0,7.700000000000003
60895,树结构,2.289999999999999,-1.8200000000000003,2.289999999999999
60895,数字操作,5.310000000000002,-9.39,9.39
60895,字符串,3.239999999999995,-3.240000000000009,3.240000000000009
60895,线性表,7.759999999999991,-4.740000000000002,7.759999999999991
60895,数组,11.540000000000006,-9.609999999999992,11.540000000000006
60896,all,2.5799999999999983,-2.210000000000001,2.5799999999999983
60896,average,5.899999999999999,-5.540000000000006,5.899999999999999
60896,排序算法,0,-5.340000000000003,5.340000000000003
60896,查找算法,7.689999999999998,0,7.689999999999998
60896,图结构,2.260000000000005,-0.45000000000000284,2.260000000000005
60896,树结构,8.219999999999999,-3.1999999999999957,8.219999999999999
60896,数字操作,8.16,-4.490000000000002,8.16
60896,字符串,8.099999999999994,0,8.099999999999994
60896,线性表,8.620000000000005,-3.4499999999999957,8.620000000000005
60896,数组,5.769999999999996,-11.920000000000002,11.920000000000002
60899,all,4.050000000000004,-3.6899999999999977,4.050000000000004
60899,average,4.430000000000007,-4.429999999999993,4.430000000000007
60899,排序算法,4.1200000000000045,0,4.1200000000000045
60899,查找算法,0,-12.950000000000003,12.950000000000003
60899,图结构,8.58999999999999,0,8.58999999999999
60899,树结构,0,0,0
60899,数字操作,4.900000000000006,-6.939999999999998,6.939999999999998
60899,字符串,2.430000000000007,-6.479999999999997,6.479999999999997
60899,线性表,7.760000000000005,-3.019999999999996,7.760000000000005
60899,数组,8.460000000000008,-8.840000000000003,8.840000000000003
61019,all,1.480000000000004,-1.4799999999999898,1.480000000000004
61019,average,0.7399999999999949,-2.2099999999999937,2.2099999999999937
61019,排序算法,0,-4.530000000000001,4.530000000000001
61019,查找算法,0,-5.670000000000002,5.670000000000002
61019,图结构,0,-0.45000000000000284,0.45000000000000284
61019,树结构,2.740000000000009,-2.289999999999992,2.740000000000009
61019,数字操作,1.2199999999999989,-6.11999999999999,6.11999999999999
61019,字符串,2.839999999999989,0,2.839999999999989
61019,线性表,3.4499999999999886,-1.720000000000013,3.4499999999999886
61019,数组,1.5400000000000063,-7.309999999999988,7.309999999999988
61053,all,2.9499999999999957,-2.5900000000000034,2.9499999999999957
61053,average,3.3200000000000003,-2.9499999999999957,3.3200000000000003
61053,排序算法,6.18,0,6.18
61053,查找算法,22.270000000000003,0,22.270000000000003
61053,图结构,0.8999999999999986,-1.8100000000000023,1.8100000000000023
61053,树结构,0,-8.68,8.68
61053,数字操作,11.43,-3.269999999999996,11.43
61053,字符串,0,-3.6400000000000006,3.6400000000000006
61053,线性表,7.329999999999998,-15.509999999999998,15.509999999999998
61053,数组,6.159999999999997,-15.38000000000001,15.38000000000001
61094,all,1.1099999999999994,-2.5799999999999983,2.5799999999999983
61094,average,0.7300000000000004,-1.4799999999999995,1.4799999999999995
61094,排序算法,0,0,0
61094,查找算法,0,-1.6199999999999997,1.6199999999999997
61094,图结构,0,-14.930000000000001,14.930000000000001
61094,树结构,0.9199999999999999,-2.2799999999999994,2.2799999999999994
61094,数字操作,0.41000000000000014,0,0.41000000000000014
61094,字符串,0.81,0,0.81
61094,线性表,3.8800000000000097,-16.809999999999995,16.809999999999995
61094,数组,12.689999999999998,0,12.689999999999998
61406,all,2.5799999999999983,-5.530000000000001,5.530000000000001
61406,average,5.170000000000002,-8.47999999999999,8.47999999999999
61406,排序算法,25.509999999999998,0,25.509999999999998
61406,查找算法,0.3999999999999915,-4.460000000000008,4.460000000000008
61406,图结构,10.860000000000007,0,10.860000000000007
61406,树结构,4.109999999999999,-27.4,27.4
61406,数字操作,13.470000000000006,-6.939999999999998,13.470000000000006
61406,字符串,0.4099999999999966,-3.6400000000000077,3.6400000000000077
61406,线性表,5.609999999999999,-17.240000000000002,17.240000000000002
61406,数组,0,-12.310000000000002,12.310000000000002
60615,all,0.3699999999999992,-1.1100000000000012,1.1100000000000012
60615,average,2.950000000000003,-6.639999999999997,6.639999999999997
60615,排序算法,5.759999999999998,-5.350000000000001,5.759999999999998
60615,图结构,9.049999999999997,-2.269999999999996,9.049999999999997
60615,数字操作,11.830000000000002,-6.539999999999999,11.830000000000002
60615,线性表,2.580000000000002,-9.049999999999999,9.049999999999999
47329,all,1.8399999999999963,-1.480000000000004,1.8399999999999963
47329,average,3.6899999999999977,-0.7399999999999949,3.6899999999999977
47329,数组,3.0799999999999983,-1.5300000000000011,3.0799999999999983
60598,all,4.790000000000006,-2.9599999999999937,4.790000000000006
60598,average,6.640000000000001,-6.280000000000001,6.640000000000001
60598,排序算法,10.29,0,10.29
60598,查找算法,4.049999999999997,-12.549999999999997,12.549999999999997
60598,图结构,6.340000000000003,0,6.340000000000003
60598,树结构,3.6499999999999915,-13.240000000000009,13.240000000000009
60598,数字操作,1.6400000000000006,-2.450000000000003,2.450000000000003
60598,字符串,8.5,-8.5,8.5
60598,线性表,15.949999999999996,-6.030000000000001,15.949999999999996
60598,数组,14.230000000000004,-13.459999999999994,14.230000000000004
58834,all,0.7400000000000002,-0.3700000000000001,0.7400000000000002
58834,average,4.059999999999999,-1.1000000000000014,4.059999999999999
58834,数组,5.0,-1.9199999999999982,5.0
59018,all,2.220000000000006,-10.699999999999996,10.699999999999996
59018,average,2.950000000000003,-12.549999999999997,12.549999999999997
59018,排序算法,7.82,-2.4700000000000024,7.82
59018,查找算法,0,-3.2399999999999984,3.2399999999999984
59018,图结构,5.890000000000001,-21.25999999999999,21.25999999999999
59018,树结构,0,-13.240000000000002,13.240000000000002
59018,数字操作,6.940000000000001,-8.16,8.16
59018,字符串,2.4299999999999926,-4.859999999999999,4.859999999999999
59018,线性表,3.019999999999996,-18.1,18.1
