60581,average,42.07,44.28,37.27,44.65,42.07,41.7,42.44,43.91,43.91,42.07,42.8,43.91,43.17,42.44,43.17,43.17,42.8,43.17,42.8
60581,排序算法,25.93,25.93,25.93,25.93,25.93,25.93,25.93,25.93,25.93,25.93,25.93,25.93,27.16,25.93,25.93,25.93,25.93,25.93,25.93
60581,查找算法,46.96,46.15,44.94,42.91,43.32,42.91,42.91,42.91,41.7,42.91,42.91,46.96,42.91,42.91,44.53,44.53,42.91,42.91,42.91
60581,图结构,14.03,21.27,19.0,22.17,21.27,21.27,21.27,23.53,24.43,22.17,21.27,22.17,21.27,21.27,21.27,21.27,21.27,21.27,21.27
60581,树结构,43.84,42.92,23.29,41.1,41.1,41.1,40.64,42.01,41.1,42.01,41.1,40.64,41.1,41.1,41.1,41.1,41.1,41.1,41.1
60581,数字操作,52.24,51.02,57.55,52.24,51.43,51.43,53.88,54.29,54.29,50.61,54.29,54.29,54.29,53.88,53.88,54.29,54.29,54.29,53.88
60581,字符串,42.11,46.96,53.44,46.96,43.32,42.91,42.91,43.72,42.91,42.91,42.91,42.91,44.13,42.91,42.91,42.91,42.91,42.91,42.91
60581,线性表,66.38,72.84,54.74,73.28,66.38,66.38,67.67,67.67,67.67,64.66,67.67,67.67,66.81,67.67,67.67,67.67,67.67,67.67,67.67
60581,数组,34.23,33.46,34.62,34.62,34.23,33.46,33.46,33.46,33.46,33.46,33.46,34.23,33.85,33.08,32.69,33.46,33.46,33.46,33.46
60587,all,47.6,49.82,49.45,50.55,47.6,46.86,47.97,48.71,47.97,47.6,47.97,48.71,47.97,47.97,48.34,48.71,47.97,47.97,47.97
60587,average,49.82,53.14,53.14,53.87,49.82,49.45,50.18,51.29,50.55,49.82,50.55,52.4,50.55,50.55,50.55,50.92,50.55,50.55,50.18
60587,排序算法,32.1,53.5,56.38,56.38,53.5,53.5,53.5,56.38,56.38,56.38,53.5,56.38,56.38,53.5,56.38,56.38,53.5,53.5,53.5
60587,查找算法,46.15,34.01,38.46,34.01,34.01,34.01,34.01,34.01,33.2,34.01,34.01,40.89,34.01,34.01,38.46,38.46,34.01,34.01,34.01
60587,图结构,94.12,89.59,89.59,90.5,89.59,89.59,89.59,89.59,90.5,90.5,89.59,90.5,89.59,89.59,89.59,89.59,89.59,89.59,89.59
60587,树结构,23.29,23.29,18.26,23.29,23.29,22.83,23.29,25.11,22.83,25.11,22.83,23.29,22.83,22.83,22.83,23.29,22.83,23.29,22.83
60587,数字操作,67.76,71.84,78.37,72.24,68.57,68.57,72.24,74.29,74.29,66.94,74.29,74.29,74.29,74.29,74.29,74.29,74.29,74.29,72.24
60587,字符串,32.79,28.74,41.3,29.96,27.53,25.91,27.53,27.53,26.32,27.13,27.53,27.53,26.32,27.13,26.72,27.53,27.13,27.53,27.53
60587,线性表,40.52,45.26,28.88,48.28,40.52,40.09,41.38,41.38,41.38,37.93,41.38,41.38,40.95,40.95,40.95,41.38,40.95,41.38,41.38
60587,数组,46.92,59.62,58.85,55.77,50.0,47.69,49.62,49.62,49.23,49.23,49.23,50.0,48.08,49.23,49.23,49.62,49.23,49.62,49.62
60604,all,55.35,57.56,57.56,57.56,56.09,53.87,56.09,56.09,56.09,54.98,56.09,57.2,56.09,56.09,56.09,56.46,56.09,56.09,56.09
60604,average,64.94,69.37,68.27,69.74,66.05,63.84,66.79,66.79,66.05,64.21,66.79,67.53,66.79,66.79,66.79,66.79,66.79,66.42,66.79
60604,排序算法,83.54,55.97,55.97,55.97,55.97,55.97,55.97,55.97,55.97,55.97,55.97,55.97,58.02,55.97,55.97,55.97,55.97,52.67,55.97
60604,查找算法,38.87,53.04,55.47,53.04,53.04,53.04,53.04,53.04,50.61,53.04,53.04,59.11,53.04,53.04,55.47,55.47,53.04,53.04,53.04
60604,图结构,35.75,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8
60604,树结构,47.95,44.75,39.73,47.95,47.95,47.95,47.03,48.4,47.95,48.4,47.49,47.49,42.92,47.49,47.49,47.95,47.49,47.95,47.49
60604,数字操作,50.2,50.61,62.45,52.24,50.61,50.61,53.06,53.88,53.88,49.8,53.88,53.88,53.88,53.88,53.88,53.88,53.88,53.88,53.06
60604,字符串,76.11,77.33,80.97,78.54,77.73,74.09,77.73,77.73,74.49,77.73,77.73,77.73,76.52,77.73,77.73,77.73,77.73,77.73,77.73
60604,线性表,56.03,61.21,45.69,60.78,56.03,56.03,56.9,56.9,56.9,55.6,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9
60604,数组,76.15,88.46,88.85,88.46,83.46,80.77,81.92,81.92,81.92,81.92,81.92,83.46,81.92,81.92,81.92,81.92,81.92,81.92,81.92
60606,all,79.34,81.55,77.86,82.66,79.34,77.86,79.34,79.7,78.97,79.7,79.7,80.81,78.6,79.7,79.7,79.7,79.7,78.97,79.7
60606,average,71.59,73.8,69.74,76.38,71.59,70.11,71.59,71.59,71.22,71.59,71.59,72.69,70.11,71.59,71.96,71.96,71.59,71.22,71.59
60606,排序算法,49.79,58.85,58.85,58.85,58.85,58.85,58.85,58.85,58.85,61.32,58.85,58.85,61.32,58.85,58.85,58.85,58.85,56.38,58.85
60606,查找算法,53.85,44.94,47.77,44.94,44.94,44.94,44.94,44.94,40.89,44.94,44.94,50.2,44.94,44.94,47.77,47.77,44.94,44.94,44.94
60606,图结构,67.42,62.44,61.99,68.33,66.06,65.61,66.06,68.33,70.59,68.33,66.06,68.33,65.61,66.06,66.06,66.06,66.06,66.06,66.06
60606,树结构,25.11,23.29,15.98,23.29,23.29,22.37,23.29,23.29,23.29,23.29,23.29,23.29,22.37,23.29,23.29,23.29,23.29,23.29,23.29
60606,数字操作,51.43,50.2,59.59,52.24,52.24,52.24,52.24,52.24,52.24,51.43,52.24,52.24,52.24,52.24,52.24,52.24,52.24,52.24,52.24
60606,字符串,85.83,86.23,91.5,89.07,86.23,84.62,86.23,86.64,86.23,86.64,86.23,86.23,84.62,86.23,86.23,86.23,86.23,86.23,86.23
