user_id,all_score,rank(percent)
60885,17169.354593196025,100 %
60750,16877.876513186075,99.61 %
60620,16697.165494197496,99.22 %
58586,16640.285493226904,98.83 %
60598,16617.434991860486,98.44 %
60608,16601.67780078895,98.05 %
60697,16567.260818193732,97.66 %
60759,16449.387950131564,97.27 %
60777,16352.848359112497,96.88 %
60637,16300.762602604484,96.48 %
60698,16188.3411267317,96.09 %
60690,16177.925345073194,95.70 %
60658,16140.318060746004,95.31 %
60589,16126.76918608689,94.92 %
60635,16099.387679080464,94.53 %
60695,16095.08135298464,94.14 %
60889,15986.35625545725,93.75 %
60653,15961.39627854254,93.36 %
60594,15919.719698450073,92.97 %
60764,15897.246557287492,92.58 %
60661,15890.655699625313,92.19 %
60603,15854.20322344687,91.80 %
60686,15787.707134365926,91.41 %
60756,15764.87797363005,91.02 %
60876,15754.203451252555,90.62 %
60667,15623.597147597393,90.23 %
60768,15581.243503501446,89.84 %
59308,15514.348514418176,89.45 %
60766,15459.777519999616,89.06 %
60585,15393.046414359775,88.67 %
60773,15379.070189715327,88.28 %
60757,15263.15316748555,87.89 %
60723,15252.509543603768,87.50 %
60638,15196.677786919534,87.11 %
60742,15148.583531275903,86.72 %
60602,15135.771315952703,86.33 %
60699,15098.112760686998,85.94 %
58758,15076.481513905306,85.55 %
60634,15072.81886219567,85.16 %
39160,15052.938145915472,84.77 %
58610,15052.486573119735,84.38 %
58575,15051.476212139463,83.98 %
58547,14963.37279793145,83.59 %
58822,14878.697756330994,83.20 %
61019,14869.556224372915,82.81 %
59137,14861.71166303015,82.42 %
60649,14832.123887608548,82.03 %
60610,14805.386684813871,81.64 %
60737,14766.50966138612,81.25 %
60693,14755.971871260257,80.86 %
61041,14699.296899073412,80.47 %
60720,14598.078804179382,80.08 %
39200,14558.232768681377,79.69 %
60846,14418.654644027298,79.30 %
60747,14368.479260651095,78.91 %
60781,14359.69003486009,78.52 %
60752,14331.215451196105,78.12 %
60791,14278.488323378548,77.73 %
60755,14241.154388989586,77.34 %
60706,14221.904410174346,76.95 %
61406,14176.248800567784,76.56 %
61135,14175.948977273652,76.17 %
59140,14152.055969358133,75.78 %
60683,14107.051542586367,75.39 %
60770,13992.67828700264,75.00 %
60724,13961.367319818204,74.61 %
60774,13950.458245172938,74.22 %
60673,13931.896709175002,73.83 %
60614,13879.760721682678,73.44 %
60606,13854.37623590344,73.05 %
60792,13813.74639547482,72.66 %
48102,13765.698870434573,72.27 %
60691,13764.270487192787,71.88 %
58778,13755.304014902078,71.48 %
60835,13748.183472654056,71.09 %
60758,13686.212855078416,70.70 %
60832,13684.961688161038,70.31 %
60753,13663.254762778155,69.92 %
60767,13662.621208461173,69.53 %
60590,13650.301292051738,69.14 %
60812,13599.040084078315,68.75 %
60676,13521.99500129323,68.36 %
60795,13512.908071327229,67.97 %
60733,13478.41760731564,67.58 %
