user_id,all_score,rank(percent)
60759,9316.992411401181,100 %
60620,9152.20602568987,99.61 %
60589,8930.31900860649,99.22 %
60658,8918.718191851845,98.83 %
60695,8897.968720953098,98.44 %
60690,8782.863920959267,98.05 %
60764,8717.13482474793,97.66 %
60885,8665.382674384631,97.27 %
60603,8625.527076330562,96.88 %
60768,8568.593233267384,96.48 %
60756,8502.60022064696,96.09 %
60742,8405.145451067261,95.70 %
60580,8369.157538144036,95.31 %
60697,8317.523741924704,94.92 %
60591,8001.582159445535,94.53 %
60667,7922.751032512262,94.14 %
60686,7897.174912388282,93.75 %
60602,7726.017514989513,93.36 %
60723,7698.790329106588,92.97 %
61135,7662.431631741107,92.58 %
60720,7655.639434530989,92.19 %
60601,7577.891877069034,91.80 %
60699,7565.053480232374,91.41 %
60683,7463.366332520715,91.02 %
60706,7447.266610492664,90.62 %
60750,7419.599697849467,90.23 %
60724,7352.641857238276,89.84 %
60791,7346.5900923816025,89.45 %
60733,7303.662998735674,89.06 %
60781,7264.691857583774,88.67 %
60747,7260.982488693703,88.28 %
60753,7252.841789221992,87.89 %
60691,7196.549430603659,87.50 %
60649,7191.870337563115,87.11 %
60773,7083.398905474482,86.72 %
60598,7055.0019140040185,86.33 %
60610,6995.614623852116,85.94 %
60738,6993.7631220031335,85.55 %
60673,6938.305089155639,85.16 %
60614,6889.770712612779,84.77 %
60900,6802.943280628317,84.38 %
60737,6795.57870701508,83.98 %
61019,6781.2969354142415,83.59 %
60698,6759.288583177626,83.20 %
60889,6709.272489918817,82.81 %
60653,6659.492914927187,82.42 %
60608,6641.3777419977,82.03 %
60790,6618.783960588401,81.64 %
60676,6586.851205031715,81.25 %
59308,6586.419136589744,80.86 %
60621,6564.845917216526,80.47 %
60777,6543.649408048479,80.08 %
61406,6479.409103939966,79.69 %
58586,6418.791955607955,79.30 %
60752,6396.812652428307,78.91 %
60722,6375.602063504036,78.52 %
60812,6374.985934654777,78.12 %
60652,6319.144025348286,77.73 %
58547,6311.238361549537,77.34 %
60661,6301.147224232161,76.95 %
60592,6274.576520781816,76.56 %
60787,6268.614207183088,76.17 %
60766,6250.797905436756,75.78 %
60876,6178.682978688161,75.39 %
60644,6154.933725137583,75.00 %
60637,6107.263311643808,74.61 %
60832,6089.520514444594,74.22 %
39200,6073.4076534010765,73.83 %
60594,6053.52527354859,73.44 %
58758,6052.280942541557,73.05 %
60730,6011.381063520429,72.66 %
60703,6001.977726505793,72.27 %
60771,5981.7155549091885,71.88 %
60757,5960.4037444103915,71.48 %
61041,5913.925188782085,71.09 %
60585,5906.777373843635,70.70 %
61132,5879.966295023131,70.31 %
60870,5875.294511276108,69.92 %
59137,5874.244313518746,69.53 %
60590,5869.139236123457,69.14 %
60638,5839.5399416148675,68.75 %
61048,5802.777511147781,68.36 %
60835,5784.027929209134,67.97 %
60846,5780.65261353797,67.58 %
58610,5741.691130635906,67.19 %
39160,5721.593628933906,66.80 %
60692,5701.557531236333,66.41 %
60721,5692.402879500234,66.02 %
48102,5663.118911634511,65.62 %
60833,5652.778408635716,65.23 %
60641,5633.839335917624,64.84 %
58822,5617.900208878969,64.45 %
60755,5565.418899157063,64.06 %
60895,5549.171842998431,63.67 %
60770,5509.487740691322,63.28 %
60799,5485.0273874633285,62.89 %
60671,5477.978420368115,62.50 %
59018,5433.402603002357,62.11 %
58575,5429.528094472699,61.72 %
60775,5415.705152488807,61.33 %
60624,5392.974727755783,60.94 %
60625,5377.860916721979,60.55 %
60795,5375.210762439639,60.16 %
60767,5365.588036180056,59.77 %
60693,5362.990759650554,59.38 %
60774,5352.9459965605265,58.98 %
60694,5262.215559304323,58.59 %
59140,5227.392868237277,58.20 %
8160,5212.963953765681,57.81 %
60762,5170.2855156594505,57.42 %
60792,5165.876813583068,57.03 %
58778,5157.331631806732,56.64 %
60678,5145.807642625415,56.25 %
60688,5104.907050030471,55.86 %
60734,5097.671896934558,55.47 %
60776,5096.919390255717,55.08 %
60765,5079.019106010118,54.69 %
60636,5062.830928500248,54.30 %
49361,5050.42796783776,53.91 %
60696,5040.964657987884,53.52 %
60632,5034.071762043214,53.12 %
60617,5024.603741339176,52.73 %
60829,5019.690198218439,52.34 %
60761,4985.548018645576,51.95 %
60717,4981.950314766011,51.56 %
60758,4972.346972656688,51.17 %
61659,4959.03060733199,50.78 %
60647,4940.043982837877,50.39 %
60899,4898.5419705511795,50.00 %
60898,4871.335512295203,49.61 %
60716,4833.4176689809365,49.22 %
60715,4796.1189296048715,48.83 %
60788,4787.087325813255,48.44 %
60797,4786.534774409971,48.05 %
60794,4762.201329439892,47.66 %
61053,4739.086821162382,47.27 %
60891,4723.823778258926,46.88 %
60731,4718.932006131125,46.48 %
61519,4699.04292319993,46.09 %
47329,4682.883675605531,45.70 %
60622,4674.811023137326,45.31 %
60727,4657.055615712164,44.92 %
61046,4654.938100327164,44.53 %
60739,4608.544682016313,44.14 %
60611,4594.8275201561155,43.75 %
60657,4465.902684140529,43.36 %
60896,4450.010884603803,42.97 %
60714,4418.306268773708,42.58 %
60769,4390.543233503954,42.19 %
60593,4347.307765338251,41.80 %
60665,4336.72158541954,41.41 %
60660,4319.62987879897,41.02 %
60705,4280.396590854083,40.62 %
60599,4277.094516514891,40.23 %
47774,4268.153252208535,39.84 %
60719,4185.161648615752,39.45 %
60670,4133.667142268045,39.06 %
60839,4100.462667229514,38.67 %
60618,3997.8220210640343,38.28 %
60793,3978.572330219577,37.89 %
60710,3959.1432789433766,37.50 %
60675,3935.856694264037,37.11 %
58634,3927.93581314198,36.72 %
60643,3889.4250760852815,36.33 %
60668,3832.248162914585,35.94 %
60763,3822.6715132542413,35.55 %
60810,3778.90903082898,35.16 %
60627,3776.3828587717794,34.77 %
8318,3737.259424449128,34.38 %
49687,3728.141348242055,33.98 %
16304,3721.8985875628155,33.59 %
60796,3694.49428491058,33.20 %
60642,3662.083890569944,32.81 %
