user_id,all_score,rank(percent)
60885,17167.781024763943,100 %
60750,16875.821315880537,99.61 %
58586,16634.013875122153,99.22 %
60620,16631.125199443555,98.83 %
60598,16617.396916255904,98.44 %
60608,16598.321973170703,98.05 %
60697,16539.712028631537,97.66 %
60759,16399.23828964872,97.27 %
60777,16350.020676106707,96.88 %
60637,16292.945207109442,96.48 %
60698,16187.76024093072,96.09 %
60635,16101.51956725126,95.70 %
60580,16071.18167473249,95.31 %
60589,16069.34778368754,94.92 %
60889,15984.167446523938,94.53 %
60653,15960.903060539535,94.14 %
60594,15913.021409700708,93.75 %
60661,15889.4314751491,93.36 %
60591,15846.389456033994,92.97 %
60764,15842.44592177497,92.58 %
60603,15797.08709966402,92.19 %
60686,15791.34314455615,91.80 %
60876,15752.802173428963,91.41 %
60756,15717.442658603326,91.02 %
60667,15600.238848908979,90.62 %
60768,15534.988838768835,90.23 %
59308,15513.725985405661,89.84 %
60766,15456.013937783719,89.45 %
60585,15389.420601233489,89.06 %
60773,15378.271034146761,88.67 %
60757,15259.980214353194,88.28 %
60723,15231.98958418986,87.89 %
60638,15194.425861234271,87.50 %
60742,15099.346209908927,87.11 %
60602,15079.960752990792,86.72 %
60699,15079.107119804221,86.33 %
58758,15072.416146372478,85.94 %
60634,15071.502439320702,85.55 %
58610,15045.777101818703,85.16 %
39160,15045.28111956005,84.77 %
58575,15043.476008425761,84.38 %
60601,14982.634997334293,83.98 %
58547,14961.994806300763,83.59 %
58822,14873.370374518281,83.20 %
61019,14867.211517679652,82.81 %
59137,14858.129586391515,82.42 %
60649,14809.570017183298,82.03 %
60610,14784.329012214166,81.64 %
60737,14767.994233837333,81.25 %
60693,14750.681649743203,80.86 %
61041,14697.6187085904,80.47 %
39200,14561.957705133913,80.08 %
60720,14558.17660981185,79.69 %
60846,14418.231714015545,79.30 %
60747,14353.041002152602,78.91 %
60781,14340.03767468172,78.52 %
60752,14333.178502237166,78.12 %
60791,14266.711096189834,77.73 %
60755,14235.508121866893,77.34 %
61406,14177.34310559711,76.95 %
60706,14174.427356199472,76.56 %
59140,14145.005027013503,76.17 %
61135,14125.949533209183,75.78 %
60770,13992.60557078461,75.39 %
60774,13949.182969505537,75.00 %
60724,13918.997005549167,74.61 %
60673,13916.138205809531,74.22 %
60614,13866.420456437172,73.83 %
60606,13854.048003588437,73.44 %
60792,13812.797926072117,73.05 %
48102,13765.985552851582,72.66 %
60691,13758.29276313887,72.27 %
58778,13754.33568606382,71.88 %
60835,13750.71779196888,71.48 %
60758,13686.167196526816,71.09 %
60832,13685.417918400746,70.70 %
60767,13662.32965439481,70.31 %
60590,13657.703387871377,69.92 %
60753,13634.364992765666,69.53 %
60812,13605.544936184395,69.14 %
60676,13521.496733413742,68.75 %
60795,13519.546490635788,68.36 %
60619,13443.827820715553,67.97 %
60624,13441.420322243144,67.58 %
60733,13432.389738150754,67.19 %
60895,13381.872460150216,66.80 %
8160,13355.94241428764,66.41 %
60761,13326.34899635014,66.02 %
60631,13318.28887254109,65.62 %
60776,13307.49502016627,65.23 %
60833,13196.740666477059,64.84 %
60900,13170.913948843681,64.45 %
60692,13142.607976649484,64.06 %
61659,13109.372238418484,63.67 %
60790,13099.569173234273,63.28 %
60738,12931.576440658853,62.89 %
60644,12893.593778635155,62.50 %
60734,12710.13551883622,62.11 %
60727,12675.420727763098,61.72 %
60641,12657.713333443135,61.33 %
60898,12636.251313528965,60.94 %
60717,12619.831353771788,60.55 %
60592,12596.898445261266,60.16 %
60671,12564.387542719272,59.77 %
61048,12550.481378478711,59.38 %
60739,12539.434147623695,58.98 %
60647,12537.589460087374,58.59 %
49361,12469.819913146379,58.20 %
60657,12452.756942132004,57.81 %
60660,12417.700060852454,57.42 %
60870,12331.321907956853,57.03 %
60611,12272.223984082397,56.64 %
60722,12218.635750725874,56.25 %
60621,12159.854001031737,55.86 %
60762,11993.599848376562,55.47 %
60696,11943.480272113604,55.08 %
60787,11939.061592665506,54.69 %
60721,11885.947321518419,54.30 %
60899,11835.07623510919,53.91 %
60715,11824.522194158586,53.52 %
60604,11781.549416695134,53.12 %
60775,11759.43925588479,52.73 %
60799,11686.757584157516,52.34 %
60599,11617.509379720095,51.95 %
49405,11616.710939433618,51.56 %
60617,11558.214114790411,51.17 %
60829,11444.149984733343,50.78 %
47774,11437.167198375953,50.39 %
60896,11435.282874507977,50.00 %
47329,11431.188934395039,49.61 %
60625,11358.947345901031,49.22 %
60771,11177.718890444938,48.83 %
61053,11125.98427361479,48.44 %
60593,11078.76654153946,48.05 %
60665,11047.427078017128,47.66 %
60765,11010.244139092574,47.27 %
60719,10901.099776016206,46.88 %
61132,10847.61323201109,46.48 %
60581,10827.872997119131,46.09 %
60587,10801.529858154463,45.70 %
60788,10783.820316213423,45.31 %
60643,10651.459689697967,44.92 %
60730,10628.008475758024,44.53 %
60678,10443.663607947228,44.14 %
60710,10353.957885172642,43.75 %
60639,10331.67703696182,43.36 %
58634,10214.191148313665,42.97 %
60731,10020.778014345708,42.58 %
61519,9965.507731165708,42.19 %
60769,9957.903424046257,41.80 %
60705,9883.525190827559,41.41 %
8318,9874.26656188864,41.02 %
47937,9853.50605715968,40.62 %
60751,9847.694292365843,40.23 %
49687,9828.454323903252,39.84 %
16304,9826.13370883099,39.45 %
60794,9624.127137427797,39.06 %
52592,9619.409966060564,38.67 %
60675,9609.73716532017,38.28 %
61046,9471.117417269505,37.89 %
60622,9469.209201495323,37.50 %
60763,9399.903683479739,37.11 %
59018,9397.658822544772,36.72 %
8246,9364.58741539667,36.33 %
60668,9241.439718258698,35.94 %
60595,9238.509009003074,35.55 %
8317,9128.757725302918,35.16 %
58616,9110.354240277293,34.77 %
60839,9009.979456407704,34.38 %
60797,8981.86415904736,33.98 %
60891,8918.705604580937,33.59 %
60716,8796.312272738352,33.20 %
47961,8790.92037944705,32.81 %
48721,8746.44616830891,32.42 %
48083,8638.954672123351,32.03 %
48025,8584.488666672063,31.64 %
60670,8478.459555550775,31.25 %
60760,8363.717255163658,30.86 %
60714,8279.644735315189,30.47 %
60825,8176.3096384219625,30.08 %
60669,8122.672366453231,29.69 %
60672,8017.594586745733,29.30 %
60640,7989.951783985603,28.91 %
60785,7987.268228496404,28.52 %
48117,7925.604746614521,28.12 %
47920,7871.014086151102,27.73 %
60618,7682.450036635186,27.34 %
60796,7582.888882632196,26.95 %
58585,7566.532998090658,26.56 %
60810,7548.029817601899,26.17 %
60749,7490.26143227851,25.78 %
60648,7288.985078440744,25.39 %
60616,7274.17568709672,25.00 %
47996,7271.765714285715,24.61 %
60793,7142.517703685114,24.22 %
50263,7134.163621929724,23.83 %
60662,7007.069445484223,23.44 %
40186,6816.322911463351,23.05 %
60708,6770.333907460026,22.66 %
60778,6612.509249155412,22.27 %
60654,6487.194367604296,21.88 %
60712,6473.099173054762,21.48 %
60605,6380.1424803097,21.09 %
61020,6315.521786724301,20.70 %
60707,6306.957184927037,20.31 %
61094,6251.286365210752,19.92 %
60772,5882.537819857379,19.53 %
60666,5436.054488069119,19.14 %
60586,5386.7045395434825,18.75 %
60837,5289.004809302366,18.36 %
49823,5078.168387982173,17.97 %
60866,4952.06897443781,17.58 %
60628,4484.420677407657,17.19 %
60901,4328.337830232652,16.80 %
60623,3900.0623663794017,16.41 %
61212,3884.658752573437,16.02 %
60615,3601.1123505430583,15.62 %
60828,3449.5980901124385,15.23 %
60827,3259.9374756170178,14.84 %
39190,3138.5114934139992,14.45 %
58744,2626.679404379196,14.06 %
60630,2591.8553772217642,13.67 %
60700,2405.772936420794,13.28 %
60613,2390.209381993194,12.89 %
60679,2300.9156000207704,12.50 %
61106,2076.6726589561545,12.11 %
48090,1986.647545681913,11.72 %
60782,1985.5297363503726,11.33 %
61715,1933.1490954498584,10.94 %
60645,1776.192365457183,10.55 %
61143,1604.3278803676096,10.16 %
58865,1506.8491542727913,9.77 %
61097,1497.0390528490757,9.38 %
60584,1439.2062399051445,8.98 %
58834,1353.2458112293966,8.59 %
39021,1154.6902128321954,8.20 %
60746,1013.525519807702,7.81 %
60711,954.1749631219417,7.42 %
60836,943.2569283146166,7.03 %
60725,862.7600663343054,6.64 %
60728,671.0793078436336,6.25 %
47879,448.64353455051315,5.86 %
34511,360.93142857142857,5.47 %
51584,299.69968969796787,5.08 %
60713,274.5428571428571,4.69 %
3544,147.49764090357925,4.30 %
49315,87.65142857142857,3.91 %
40552,84.84,3.52 %
60689,83.57142857142857,3.12 %
2843,39.94121819822963,2.73 %
60578,13.71428571428571,2.34 %
60822,13.71428571428571,2.34 %
60583,8.951999999999998,1.56 %
61035,0.0,1.17 %
61074,0.0,1.17 %
39201,0.0,1.17 %
