user_id,all_score,rank(percent)
60885,17168.823962641887,100 %
60750,16876.987117273056,99.63 %
60620,16698.74032519238,99.26 %
58586,16639.33068598018,98.89 %
60598,16617.07290079954,98.52 %
60608,16600.545955444235,98.15 %
60697,16542.588273366677,97.78 %
60759,16451.53695787753,97.41 %
60777,16352.437197659381,97.04 %
60637,16299.65531701549,96.67 %
60698,16188.025632583753,96.30 %
60690,16179.404165178838,95.93 %
60658,16142.215832870994,95.56 %
60589,16128.521647048094,95.19 %
60635,16099.419762917594,94.81 %
60695,16095.845770971591,94.44 %
60580,16071.627045701278,94.07 %
60889,15986.1738199685,93.70 %
60653,15961.27685504401,93.33 %
60594,15918.582094325382,92.96 %
60764,15898.844020633645,92.59 %
60661,15890.687976217165,92.22 %
60603,15855.08233764672,91.85 %
60591,15847.026632541427,91.48 %
60686,15787.77064548408,91.11 %
60756,15766.27136951353,90.74 %
60876,15754.549453432703,90.37 %
60667,15603.776753342147,90.00 %
60768,15582.86984815533,89.63 %
59308,15514.263230476963,89.26 %
60766,15459.22325521584,88.89 %
60585,15391.79347596453,88.52 %
60773,15379.276653890174,88.15 %
60757,15261.898809225573,87.78 %
60723,15231.00893788638,87.41 %
60638,15196.303675416291,87.04 %
60742,15150.248821448955,86.67 %
60602,15137.321900525001,86.30 %
60699,15076.43674822364,85.93 %
58758,15075.067155953897,85.56 %
60634,15072.215396908541,85.19 %
39160,15051.615886726575,84.81 %
58610,15051.214760194476,84.44 %
58575,15050.236924861869,84.07 %
60601,14986.484004727528,83.70 %
58547,14962.754236055756,83.33 %
58822,14877.944319024293,82.96 %
61019,14868.907255137558,82.59 %
59137,14861.239248212474,82.22 %
60649,14811.473971776053,81.85 %
60610,14783.626674669698,81.48 %
60737,14766.61638189751,81.11 %
60693,14755.335360547688,80.74 %
61041,14698.937897185042,80.37 %
60720,14599.079856406543,80.00 %
39200,14558.550684664728,79.63 %
60846,14418.482134866732,79.26 %
60747,14348.891075304597,78.89 %
60781,14340.680568906,78.52 %
60752,14330.95767112269,78.15 %
60791,14260.01513160092,77.78 %
60755,14237.722068932508,77.41 %
60706,14223.805328478487,77.04 %
61135,14177.42645574484,76.67 %
61406,14175.927729962272,76.30 %
59140,14150.755755842785,75.93 %
60683,14107.973817402672,75.56 %
60770,13993.323539211791,75.19 %
60724,13962.330415147597,74.81 %
60774,13949.755260904354,74.44 %
60673,13914.663318712515,74.07 %
60614,13861.190482240685,73.70 %
60606,13854.432678084853,73.33 %
60792,13813.539007601072,72.96 %
48102,13764.115076892525,72.59 %
58778,13755.039448648884,72.22 %
60691,13752.0115277383,71.85 %
60835,13748.06760940237,71.48 %
60758,13686.052620090442,71.11 %
60832,13684.758136408342,70.74 %
60753,13665.81854054338,70.37 %
60767,13662.271559373952,70.00 %
60590,13650.697758793413,69.63 %
60812,13599.564651504295,69.26 %
60676,13521.487850431151,68.89 %
60795,13514.463765411489,68.52 %
60733,13480.052277817935,68.15 %
60624,13442.970881071751,67.78 %
60619,13434.42953905512,67.41 %
60895,13380.389335640499,67.04 %
8160,13361.954353003004,66.67 %
60761,13323.754076130515,66.30 %
60631,13317.24098552372,65.93 %
60776,13306.177153351235,65.56 %
60900,13206.704356233515,65.19 %
60833,13195.669892308586,64.81 %
60790,13145.053906714502,64.44 %
60692,13130.713835469587,64.07 %
61659,13110.350969809553,63.70 %
60738,12974.122566012451,63.33 %
60644,12893.95853509085,62.96 %
60734,12704.307356319396,62.59 %
60727,12673.598243124203,62.22 %
60641,12644.955343618747,61.85 %
60898,12636.919672313348,61.48 %
60717,12614.74185110302,61.11 %
60592,12594.946831349867,60.74 %
60671,12559.253042145334,60.37 %
61048,12551.379638664044,60.00 %
60739,12541.093938346805,59.63 %
60647,12538.084686773258,59.26 %
49361,12468.997658921664,58.89 %
60657,12453.829739574101,58.52 %
60652,12452.636366466555,58.15 %
60660,12417.613628371399,57.78 %
60870,12317.21981149419,57.41 %
60611,12273.389826124258,57.04 %
60722,12243.632794321362,56.67 %
60621,12184.528095698346,56.30 %
60762,11990.741651437633,55.93 %
60787,11960.884473528313,55.56 %
60696,11938.100144712862,55.19 %
60721,11883.162126714386,54.81 %
60899,11836.532485505142,54.44 %
60715,11822.458820983586,54.07 %
60604,11779.327198766758,53.70 %
60775,11756.894777915139,53.33 %
60799,11679.178173752296,52.96 %
60703,11678.076386550834,52.59 %
60599,11618.730573178342,52.22 %
49405,11602.048496177846,51.85 %
60617,11540.75654537972,51.48 %
47774,11437.327102048042,51.11 %
60896,11434.738703380308,50.74 %
47329,11433.768917548343,50.37 %
60829,11432.590040808831,50.00 %
60625,11363.248708823907,49.63 %
60771,11212.527451549307,49.26 %
61053,11120.535989748454,48.89 %
60593,11063.416042218432,48.52 %
60665,11047.376512715808,48.15 %
60765,10998.13103005912,47.78 %
60719,10900.473386007916,47.41 %
61132,10870.490644376234,47.04 %
60581,10815.4620354889,46.67 %
60587,10798.03335807848,46.30 %
60788,10770.341523643223,45.93 %
60643,10654.11455223781,45.56 %
60730,10640.729585304229,45.19 %
60678,10437.162215077087,44.81 %
60710,10355.883992581043,44.44 %
60639,10331.011190139188,44.07 %
60688,10256.599411118066,43.70 %
58634,10213.532878288534,43.33 %
60731,10020.160215770411,42.96 %
61519,9974.293367639757,42.59 %
60769,9950.827020644292,42.22 %
60694,9899.283452331525,41.85 %
8318,9876.827836075876,41.48 %
60705,9870.510099080913,41.11 %
47937,9852.402725846156,40.74 %
60751,9849.869612173552,40.37 %
49687,9831.339590319727,40.00 %
16304,9827.302257537009,39.63 %
60794,9625.081865128273,39.26 %
52592,9624.180722393208,38.89 %
60675,9611.60767988872,38.52 %
60636,9526.503775951569,38.15 %
61046,9471.017272371972,37.78 %
60622,9463.129184739291,37.41 %
59018,9413.76195458358,37.04 %
60763,9396.202461501345,36.67 %
8246,9366.652550351122,36.30 %
60632,9306.36239724474,35.93 %
60668,9224.82017399817,35.56 %
60595,9222.308528206282,35.19 %
8317,9128.900396413757,34.81 %
58616,9113.705874478619,34.44 %
60839,9007.60787528953,34.07 %
60797,8960.507968454258,33.70 %
60891,8913.074928153857,33.33 %
47961,8790.334532399727,32.96 %
60716,8788.024208078068,32.59 %
48721,8750.2671927631,32.22 %
48083,8636.4236104772,31.85 %
48025,8588.76971283716,31.48 %
60670,8459.878168367533,31.11 %
60760,8354.354895310978,30.74 %
60714,8300.31701516436,30.37 %
60825,8168.879286271672,30.00 %
60669,8124.579897793144,29.63 %
60672,8019.385106439748,29.26 %
60640,7990.978143840375,28.89 %
60785,7973.017892653009,28.52 %
48117,7907.320591789809,28.15 %
47920,7877.4613419918705,27.78 %
60642,7708.284912628474,27.41 %
60618,7664.201539537923,27.04 %
60796,7576.756479866487,26.67 %
58585,7573.2335513878115,26.30 %
60810,7548.476517248906,25.93 %
60749,7476.67018582217,25.56 %
60648,7278.252687105368,25.19 %
47996,7276.765714285714,24.81 %
60616,7273.897246550069,24.44 %
50263,7134.898702852398,24.07 %
60793,7126.712904923424,23.70 %
60627,7037.638825467768,23.33 %
60662,7011.581603990547,22.96 %
40186,6818.56956503774,22.59 %
60708,6757.541553045358,22.22 %
60778,6609.591638694525,21.85 %
60654,6480.1372692696405,21.48 %
60712,6461.007977922681,21.11 %
60677,6449.036973703247,20.74 %
60605,6374.225765206221,20.37 %
60707,6308.910385711583,20.00 %
61020,6306.253305146637,19.63 %
61094,6253.382243783972,19.26 %
60772,5875.817625306909,18.89 %
60666,5435.822569724951,18.52 %
60586,5395.024215594893,18.15 %
60837,5285.738530399878,17.78 %
60651,5134.188916688578,17.41 %
49823,5073.505979487307,17.04 %
60866,4949.20292931975,16.67 %
60628,4487.874835820715,16.30 %
60901,4327.927181092037,15.93 %
60659,4050.550318707516,15.56 %
60623,3892.428156323614,15.19 %
61212,3885.209431350113,14.81 %
60615,3600.0578257276597,14.44 %
60828,3447.156699382457,14.07 %
60827,3264.378185780565,13.70 %
