user_id,all_score,rank(percent)
60759,9242.779302122959,100 %
60620,9083.076459581584,99.61 %
60658,8860.330979986406,99.22 %
60589,8852.685933524763,98.83 %
60695,8827.134412100953,98.44 %
60885,8779.598752835267,98.05 %
60690,8712.128137260393,97.66 %
60764,8654.678269846794,97.27 %
60603,8556.119432541029,96.88 %
60768,8489.556536008324,96.48 %
60756,8454.775389644741,96.09 %
60742,8326.4964369657,95.70 %
60580,8309.996887606168,95.31 %
60697,8244.59214042481,94.92 %
60686,7992.67240895982,94.53 %
60591,7939.03895566287,94.14 %
60750,7885.6558141388705,93.75 %
60667,7853.884233373258,93.36 %
60635,7742.127827819573,92.97 %
60602,7655.004495236309,92.58 %
60723,7635.548959676077,92.19 %
61135,7620.07200206996,91.80 %
60720,7584.091460997255,91.41 %
60699,7503.684646612709,91.02 %
60601,7498.711444301804,90.62 %
60598,7472.220690218888,90.23 %
60683,7405.19373161559,89.84 %
60706,7384.381333463894,89.45 %
60791,7302.872478413746,89.06 %
60724,7280.343510065211,88.67 %
60733,7235.615680068659,88.28 %
60773,7230.856630376904,87.89 %
60747,7209.375497304334,87.50 %
60753,7206.264845319293,87.11 %
60781,7204.947338995377,86.72 %
60698,7170.394392074303,86.33 %
60691,7154.9223297910885,85.94 %
60649,7123.240625391291,85.55 %
60653,7089.43345113368,85.16 %
60634,7010.941050371593,84.77 %
59308,6975.401624886326,84.38 %
61019,6945.663193745065,83.98 %
60738,6929.370977755916,83.59 %
60610,6926.134436162878,83.20 %
60737,6919.247286924273,82.81 %
60673,6888.313850253708,82.42 %
60614,6838.443215850618,82.03 %
60661,6759.619289578921,81.64 %
60900,6726.392053125863,81.25 %
60676,6669.603652410278,80.86 %
61406,6560.07277739882,80.47 %
60790,6550.00696652485,80.08 %
60621,6536.043005553531,79.69 %
60812,6528.904364848412,79.30 %
60752,6526.8008224343575,78.91 %
49405,6502.063596172393,78.52 %
60606,6489.831279237211,78.12 %
60608,6473.801096568495,77.73 %
60619,6448.045891296456,77.34 %
58758,6402.451351710513,76.95 %
60585,6345.248042183966,76.56 %
60722,6322.736539243305,76.17 %
60638,6298.768993323086,75.78 %
58586,6266.9435026041065,75.39 %
60832,6253.934313807593,75.00 %
60652,6249.884614528258,74.61 %
60592,6234.049953581136,74.22 %
60787,6227.779242682551,73.83 %
58547,6173.043136962797,73.44 %
60631,6140.2068091116935,73.05 %
60590,6103.086219472202,72.66 %
60644,6087.9091542152955,72.27 %
60870,6066.604990941747,71.88 %
48102,6053.482314363566,71.48 %
60730,5990.697943770031,71.09 %
60703,5949.293095433543,70.70 %
60637,5939.179132683581,70.31 %
39200,5936.81939019083,69.92 %
60771,5929.450055676845,69.53 %
60692,5904.894572135395,69.14 %
60594,5890.508831273297,68.75 %
61132,5852.3847919527825,68.36 %
60641,5807.709838831412,67.97 %
60833,5792.516104057853,67.58 %
61048,5750.391428429629,67.19 %
59137,5735.0902614157485,66.80 %
60624,5734.706931385594,66.41 %
60895,5685.639660460881,66.02 %
60721,5627.20691839686,65.62 %
60799,5600.560629116813,65.23 %
58610,5583.665484335428,64.84 %
60671,5583.00330837886,64.45 %
39160,5579.191076919241,64.06 %
60775,5507.770713773483,63.67 %
58822,5460.5951182644785,63.28 %
59018,5434.300567636281,62.89 %
60770,5383.525924285826,62.50 %
60625,5328.897662391294,62.11 %
60647,5300.1207989434315,61.72 %
60696,5291.4275830459965,61.33 %
58575,5269.9605421210435,60.94 %
60762,5262.7590730687525,60.55 %
61659,5244.273553297225,60.16 %
60694,5242.410254237803,59.77 %
60581,5242.040588222196,59.38 %
60617,5234.999423094447,58.98 %
60774,5213.537789899337,58.59 %
60693,5209.955367473776,58.20 %
60829,5186.283985438821,57.81 %
60678,5102.804016300422,57.42 %
8160,5087.156027606886,57.03 %
60604,5085.925218142081,56.64 %
60688,5081.6514500731655,56.25 %
59140,5078.059167696778,55.86 %
60765,5061.983151221495,55.47 %
60636,5059.134347064736,55.08 %
60899,5053.409320754176,54.69 %
58778,5032.53715131628,54.30 %
60632,5019.755963726105,53.91 %
60734,4989.560801324581,53.52 %
60715,4960.783740757972,53.12 %
49361,4922.65286292287,52.73 %
60788,4905.029109063518,52.34 %
61053,4880.416637674512,51.95 %
60761,4872.510942101412,51.56 %
60717,4855.569518781583,51.17 %
60758,4845.966352195542,50.78 %
60716,4835.893791515326,50.39 %
60587,4807.016085157802,50.00 %
60797,4786.019719992895,49.61 %
60657,4782.456107999543,49.22 %
60794,4689.004805212896,48.83 %
60731,4677.708141833861,48.44 %
60891,4674.183098193261,48.05 %
