user_id,all_score,rank(percent)
60759,9291.65922463693,100 %
60620,9113.144958163399,99.61 %
60589,8902.96598462511,99.22 %
60885,8900.069639370127,98.83 %
60658,8884.316207016996,98.44 %
60695,8860.533212978251,98.05 %
60690,8752.312547590882,97.66 %
60764,8684.95333594268,97.27 %
60603,8586.21021273885,96.88 %
60768,8539.685205481226,96.48 %
60756,8464.916405921173,96.09 %
60742,8376.702049335596,95.70 %
60580,8354.011118720398,95.31 %
60697,8300.938468499538,94.92 %
60591,7984.995738143068,94.53 %
60635,7911.430404309099,94.14 %
60667,7903.907123259339,93.75 %
60602,7688.486898606772,93.36 %
60723,7684.181958299886,92.97 %
61135,7641.780072006285,92.58 %
60720,7634.189438110848,92.19 %
60699,7553.663010615482,91.80 %
60601,7538.746941966243,91.41 %
60683,7435.293875514271,91.02 %
60706,7414.610763033045,90.62 %
60791,7345.7397789351835,90.23 %
60724,7324.1676395657005,89.84 %
60750,7317.989989639855,89.45 %
60733,7275.730392846063,89.06 %
60747,7252.441377333722,88.67 %
60753,7233.364721431479,88.28 %
60781,7233.290352193194,87.89 %
60634,7187.055339494247,87.50 %
60691,7177.851520848321,87.11 %
60649,7153.370654811397,86.72 %
61019,7069.4340715788,86.33 %
60598,7002.312973954752,85.94 %
60738,6975.990655418257,85.55 %
60610,6971.375817940486,85.16 %
60673,6926.950821610645,84.77 %
60614,6889.134063780082,84.38 %
60900,6776.45338132666,83.98 %
61406,6694.647584310129,83.59 %
60698,6681.087491507911,83.20 %
60812,6666.070238493154,82.81 %
60889,6621.3702993775905,82.42 %
60608,6592.181013938188,82.03 %
60653,6588.472866607213,81.64 %
60790,6580.092011595208,81.25 %
49405,6578.660886129386,80.86 %
60621,6566.723791278717,80.47 %
60606,6558.129725087196,80.08 %
60619,6534.757644618589,79.69 %
59308,6510.581040993018,79.30 %
60777,6446.762361371116,78.91 %
60832,6421.902116869501,78.52 %
60722,6367.255657557812,78.12 %
58586,6361.932524068098,77.73 %
60652,6300.162924799822,77.34 %
60787,6275.794374217257,76.95 %
60592,6275.491040072399,76.56 %
58547,6274.916052160028,76.17 %
60631,6237.075804607035,75.78 %
60661,6232.502839713428,75.39 %
60870,6184.17566007364,75.00 %
60766,6165.617403169647,74.61 %
60644,6143.0739181099925,74.22 %
60876,6111.766218516592,73.83 %
60637,6059.255998216751,73.44 %
39200,6028.384530462884,73.05 %
60730,6023.718802236246,72.66 %
60594,6006.061034886596,72.27 %
60703,5990.040876804363,71.88 %
58758,5982.459108528586,71.48 %
60833,5964.253788076768,71.09 %
60771,5955.62272409436,70.70 %
60757,5881.98572442289,70.31 %
61132,5870.384807507219,69.92 %
