user_id,average_score,rank(percent)
60580,44.32892621102971,100 %
60628,43.41400896310745,99.57 %
60827,42.02666666666667,99.15 %
60667,41.86367346938775,98.72 %
60591,41.45343897869001,98.29 %
60601,38.87134693877552,97.86 %
60794,38.61636663628901,97.44 %
60697,38.05733360198393,97.01 %
60625,37.674938775510206,96.58 %
61048,37.14418208315488,96.15 %
61212,36.82285714285714,95.73 %
60759,36.390380522865776,95.30 %
60699,36.24868558543087,94.87 %
60723,36.108986632940024,94.44 %
60747,36.05360715664328,94.02 %
60649,35.92275616166256,93.59 %
60610,35.41064809004134,93.16 %
60673,34.7408822029069,92.74 %
60781,34.343429641333806,92.31 %
60630,34.285714285714285,91.88 %
60608,33.915046991882946,91.45 %
60768,33.874110558588576,91.03 %
60603,33.73558441558441,90.60 %
60589,33.45448000790462,90.17 %
60711,33.33142857142857,89.74 %
61046,33.31774931903386,89.32 %
60614,33.2247964965913,88.89 %
60742,33.05304222555356,88.46 %
60691,33.049347088521614,88.03 %
60662,32.9656592367809,87.61 %
60620,32.73524021603167,87.18 %
60719,32.70967412183115,86.75 %
60737,32.56926650037017,86.32 %
60714,31.963866061627407,85.90 %
60720,31.86364644638576,85.47 %
61019,31.784947738617653,85.04 %
39200,31.784947495343715,84.62 %
47996,31.431515151515146,84.19 %
60706,30.966475869217057,83.76 %
60619,30.861830168092137,83.33 %
60594,30.84472999141326,82.91 %
50263,30.84325706898608,82.48 %
60738,30.800114990480388,82.05 %
60686,30.350481342368468,81.62 %
61519,30.320424925025577,81.20 %
60739,30.290762789817602,80.77 %
39160,30.286702567985017,80.34 %
59137,30.222646536822523,79.91 %
60790,30.12748179195666,79.49 %
8160,30.103078798751568,79.06 %
58610,29.652507722133265,78.63 %
60791,29.651286625099655,78.21 %
52592,29.609044195652874,77.78 %
39190,29.595429737865032,77.35 %
60756,29.491603852395304,76.92 %
60634,29.48595335923576,76.50 %
60653,29.4812742692299,76.07 %
60764,29.401122049632487,75.64 %
60622,29.352537602657087,75.21 %
60616,29.314285714285713,74.79 %
60832,29.2962559999337,74.36 %
60587,29.233589043681416,73.93 %
60812,29.1943153992937,73.50 %
49823,29.193679459035422,73.08 %
58575,29.182536566890743,72.65 %
49361,29.100591994438815,72.22 %
61715,29.06937707365208,71.79 %
60624,29.03967346938775,71.37 %
60753,28.955726187836536,70.94 %
60755,28.949682432495205,70.51 %
60750,28.643918367346938,70.09 %
59140,28.52767346938775,69.66 %
60707,28.514285714285712,69.23 %
60592,28.448331669982334,68.80 %
48102,28.39329691900562,68.38 %
60637,28.38660745723347,67.95 %
58758,28.372571428571426,67.52 %
60635,28.294238600992216,67.09 %
58616,28.25587058751832,66.67 %
60870,28.085766566315556,66.24 %
60644,27.87835369500992,65.81 %
58586,27.842314702020968,65.38 %
60693,27.80376310430513,64.96 %
60765,27.791625739888406,64.53 %
60602,27.638340093502485,64.10 %
60692,27.53948277828058,63.68 %
60724,27.538676286188355,63.25 %
60899,27.406876299639134,62.82 %
60621,27.320478963586073,62.39 %
60598,27.23161019896697,61.97 %
60835,27.21786110884301,61.54 %
60891,27.18219354568371,61.11 %
60696,27.15216214079898,60.68 %
60722,26.82104899855298,60.26 %
58744,26.809198204111087,59.83 %
60889,26.764466039464377,59.40 %
60885,26.653614857054457,58.97 %
60641,26.640375201799912,58.55 %
60733,26.514978354978354,58.12 %
61406,26.504467139614402,57.69 %
48721,26.445974631752076,57.26 %
58822,26.442411936025707,56.84 %
60698,26.412845364865937,56.41 %
61135,26.251288512871415,55.98 %
60611,26.2512310212845,55.56 %
61041,26.21521752629383,55.13 %
60606,26.007346938775505,54.70 %
60639,25.934967671534817,54.27 %
60581,25.820188836074216,53.85 %
60604,25.630067993901974,53.42 %
60900,25.592561471601513,52.99 %
60787,25.4908535345126,52.56 %
60705,25.48804977088097,52.14 %
60774,25.472407089304994,51.71 %
58547,25.255964292501744,51.28 %
60767,25.25586011040845,50.85 %
60799,25.243017798937675,50.43 %
60773,25.23727213340609,50.00 %
60758,25.19159814909382,49.57 %
60675,25.120967571322318,49.15 %
60715,25.097867079914817,48.72 %
60657,24.98732483159677,48.29 %
59308,24.973232730783504,47.86 %
60672,24.914270665200252,47.44 %
60895,24.9124140372979,47.01 %
60833,24.90334913170408,46.58 %
60734,24.892293210308463,46.15 %
47961,24.848285399015815,45.73 %
60829,24.826897315760785,45.30 %
60771,24.797783526409102,44.87 %
60590,24.793953862760198,44.44 %
60876,24.66756302521008,44.02 %
60757,24.6442236624798,43.59 %
60752,24.60697490646341,43.16 %
60751,24.594714723127957,42.74 %
60638,24.28095214045176,42.31 %
60661,24.261063224095164,41.88 %
61053,24.208031250809963,41.45 %
60585,24.12636734693877,41.03 %
60769,23.940509265861728,40.60 %
60730,23.90755745156435,40.17 %
60777,23.856262130703037,39.74 %
60792,23.704479221870447,39.32 %
60647,23.479062212237448,38.89 %
60712,23.4519338476947,38.46 %
60793,23.44161803962454,38.03 %
60866,23.433552453163497,37.61 %
58778,23.41594668225231,37.18 %
61659,23.353626373626373,36.75 %
40186,23.280409298282308,36.32 %
