user_id,all_score,rank(percent)
60885,17168.452177472656,100 %
60750,16913.17698702411,99.61 %
60620,16692.700680933114,99.22 %
60598,16648.183727984015,98.83 %
58586,16628.91790460709,98.44 %
60608,16589.4995304826,98.05 %
60697,16536.82837780984,97.66 %
60759,16443.708527091927,97.27 %
60637,16288.312497657475,96.88 %
60698,16218.25878640202,96.48 %
60690,16172.624847056024,96.09 %
60658,16135.885216951683,95.70 %
60589,16121.236475434436,95.31 %
60635,16097.366079538702,94.92 %
60695,16089.842755867847,94.53 %
60580,16065.764021048848,94.14 %
60653,15993.720214015451,93.75 %
60661,15925.346026990937,93.36 %
60594,15907.413490697674,92.97 %
60764,15892.120271844038,92.58 %
60603,15849.067104655129,92.19 %
60591,15841.113261903178,91.80 %
60686,15784.394158394784,91.41 %
60756,15761.571388168295,91.02 %
60667,15598.523701575588,90.62 %
60768,15576.091081117045,90.23 %
59308,15544.109572368376,89.84 %
60585,15425.673410021736,89.45 %
60773,15378.05742193055,89.06 %
60638,15231.03989032448,88.67 %
60723,15224.708753560826,88.28 %
60742,15143.259393319127,87.89 %
60602,15131.286151155617,87.50 %
58758,15102.139668133243,87.11 %
60634,15071.258727354118,86.72 %
60699,15069.47948657141,86.33 %
39160,15042.448477220567,85.94 %
58610,15041.041258381723,85.55 %
58575,15039.866328716413,85.16 %
60601,14981.335889941898,84.77 %
58547,14952.63623107872,84.38 %
61019,14867.718023998868,83.98 %
58822,14866.77975150597,83.59 %
59137,14851.557688601542,83.20 %
60649,14806.62216002229,82.81 %
60610,14777.328413041383,82.42 %
60737,14762.70477499814,82.03 %
60693,14744.851310644064,81.64 %
60720,14592.331277481684,81.25 %
39200,14546.282909499014,80.86 %
60747,14342.056093794432,80.47 %
60781,14335.422382504954,80.08 %
60752,14328.743205041468,79.69 %
60791,14253.32311890438,79.30 %
60706,14216.79837650552,78.91 %
61406,14175.783664188533,78.52 %
61135,14171.737555984708,78.12 %
59140,14141.24160534785,77.73 %
60683,14102.494347249289,77.34 %
60770,13982.700892598436,76.95 %
60724,13955.789993347813,76.56 %
60774,13939.495049533734,76.17 %
60673,13909.752844687751,75.78 %
60606,13853.728383307136,75.39 %
60614,13853.317032317047,75.00 %
48102,13792.006144061204,74.61 %
58778,13745.672556886999,74.22 %
60691,13745.604684820237,73.83 %
60832,13681.699655960343,73.44 %
60758,13675.812899581753,73.05 %
60590,13667.166719315073,72.66 %
60753,13656.613768214762,72.27 %
60812,13595.545460985397,71.88 %
60676,13520.286731875143,71.48 %
60733,13473.868971920961,71.09 %
60624,13468.729425567322,70.70 %
60619,13429.358161009794,70.31 %
60895,13377.761533909546,69.92 %
8160,13352.726989224693,69.53 %
60631,13315.336933837847,69.14 %
60761,13313.310205925001,68.75 %
60900,13199.63870597245,68.36 %
60833,13193.891603211083,67.97 %
60692,13141.421996971689,67.58 %
60790,13139.030551588965,67.19 %
61659,13133.04233184171,66.80 %
60738,12965.892449181045,66.41 %
60644,12887.781874850429,66.02 %
60734,12693.600603871548,65.62 %
60727,12665.68256902742,65.23 %
60641,12653.717657109715,64.84 %
60717,12602.274434454308,64.45 %
60592,12589.422370855176,64.06 %
60647,12564.001763150487,63.67 %
60671,12555.034830662555,63.28 %
61048,12547.053741628884,62.89 %
60739,12532.239359476129,62.50 %
60657,12477.39245334291,62.11 %
49361,12458.13366729385,61.72 %
