user_id,all_score,rank(percent)
60750,16871.601957856627,100 %
60620,16696.422633886075,99.61 %
58586,16636.288403897775,99.22 %
60598,16609.163309395837,98.83 %
60608,16597.744917465447,98.44 %
60697,16541.0727838182,98.05 %
60759,16449.54778832752,97.66 %
60777,16343.673121789963,97.27 %
60637,16296.608618876766,96.88 %
60698,16178.98184457235,96.48 %
60690,16177.242223678628,96.09 %
60658,16139.53457563277,95.70 %
60589,16126.803420378128,95.31 %
60695,16093.660278700294,94.92 %
60635,16079.280509954897,94.53 %
60580,16068.784195853494,94.14 %
60889,15978.821070668084,93.75 %
60653,15951.951828037863,93.36 %
60594,15915.1572043032,92.97 %
60764,15896.586747825357,92.58 %
60661,15884.385422703863,92.19 %
60603,15852.854550991751,91.80 %
60591,15845.242977502212,91.41 %
60686,15777.748814198216,91.02 %
60756,15764.037635135463,90.62 %
60876,15748.714573091433,90.23 %
60667,15602.221437515074,89.84 %
60768,15581.368117318598,89.45 %
59308,15505.021769250998,89.06 %
60766,15454.728195092861,88.67 %
60585,15383.227390017862,88.28 %
60773,15364.729480113225,87.89 %
60757,15256.119950825538,87.50 %
60723,15229.143332241181,87.11 %
60638,15189.091034698955,86.72 %
60742,15147.724989788843,86.33 %
60602,15135.281761387618,85.94 %
60699,15074.056665373908,85.55 %
58758,15070.689013779722,85.16 %
60634,15059.095327080106,84.77 %
58610,15049.096266165574,84.38 %
39160,15048.577094900164,83.98 %
58575,15047.233007749495,83.59 %
60601,14984.234024792138,83.20 %
58547,14960.405865941197,82.81 %
58822,14875.514264430245,82.42 %
59137,14858.387663952615,82.03 %
60649,14808.874901162135,81.64 %
60610,14781.035292421211,81.25 %
60737,14755.118269261695,80.86 %
60693,14753.30689600298,80.47 %
61041,14691.808631051448,80.08 %
60720,14597.548451522845,79.69 %
39200,14554.613628465993,79.30 %
60846,14412.338463720185,78.91 %
60747,14346.179806183409,78.52 %
60781,14338.772552517932,78.12 %
60752,14319.079849530808,77.73 %
60791,14257.497662055901,77.34 %
60755,14236.008223319684,76.95 %
60706,14220.679302526874,76.56 %
61135,14175.10237179442,76.17 %
61406,14152.475678901572,75.78 %
59140,14148.58743986033,75.39 %
60683,14106.272484807665,75.00 %
60770,13989.672167735904,74.61 %
60724,13960.629832983035,74.22 %
60774,13946.722705009362,73.83 %
60673,13913.78133682964,73.44 %
60614,13858.331979900622,73.05 %
60606,13848.460839603105,72.66 %
60792,13809.654927050164,72.27 %
48102,13762.24777249549,71.88 %
58778,13751.741659300274,71.48 %
60691,13749.05707814357,71.09 %
60835,13743.310920269058,70.70 %
60758,13683.20197407018,70.31 %
60753,13661.503913293916,69.92 %
60767,13655.52291459934,69.53 %
60590,13641.280075508299,69.14 %
60795,13507.38424032378,68.75 %
60676,13505.599953705228,68.36 %
60733,13478.127918412318,67.97 %
60624,13436.819005938329,67.58 %
60619,13422.808943930624,67.19 %
8160,13357.869074296903,66.80 %
60761,13320.224921939573,66.41 %
60631,13299.979345143489,66.02 %
60776,13299.522548035484,65.62 %
60900,13204.928923237168,65.23 %
60790,13142.689029818266,64.84 %
60692,13124.617947051338,64.45 %
61659,13103.63712003698,64.06 %
60738,12971.20482762372,63.67 %
60644,12893.137745780798,63.28 %
60734,12700.805874973355,62.89 %
60727,12671.486913759167,62.50 %
60641,12638.86637228938,62.11 %
60898,12632.883919956052,61.72 %
60717,12610.857389796825,61.33 %
60592,12593.512777974887,60.94 %
61048,12550.05743011071,60.55 %
60671,12541.134794664153,60.16 %
60739,12538.414409128358,59.77 %
60647,12530.47950829287,59.38 %
49361,12466.022771181886,58.98 %
60657,12453.984738562716,58.59 %
60652,12451.03155679353,58.20 %
60660,12415.927670147541,57.81 %
60611,12269.841355119042,57.42 %
60722,12241.173699223305,57.03 %
60621,12181.538460856831,56.64 %
60762,11971.02724288393,56.25 %
60787,11956.674608885138,55.86 %
60696,11932.270590298423,55.47 %
60721,11880.789234876285,55.08 %
60715,11819.750164483805,54.69 %
60604,11782.073546690528,54.30 %
60703,11674.72528660786,53.91 %
60599,11613.085157543754,53.52 %
49405,11582.62955030677,53.12 %
60617,11532.558542221537,52.73 %
47774,11435.026831410634,52.34 %
47329,11433.5297136217,51.95 %
60625,11361.983518683961,51.56 %
60771,11210.812373555375,51.17 %
61053,11115.484842890895,50.78 %
60593,11057.797928828642,50.39 %
60665,11045.890169574172,50.00 %
60765,10994.672206027028,49.61 %
60719,10900.612478224399,49.22 %
61132,10863.90103498929,48.83 %
60587,10801.104391975774,48.44 %
60581,10795.816238108653,48.05 %
60643,10652.59528054486,47.66 %
60730,10636.010724696123,47.27 %
60678,10435.696164058785,46.88 %
60710,10349.519680814552,46.48 %
60639,10332.696093890027,46.09 %
60688,10254.001646881532,45.70 %
58634,10210.831262938105,45.31 %
60731,10019.276182595655,44.92 %
