user_id,all_score,rank(percent)
60885,17172.56069321676,100 %
60750,16881.926834005826,99.61 %
60620,16698.882437704728,99.22 %
60598,16623.20612728905,98.83 %
60697,16544.204140276703,98.44 %
60759,16452.178748083163,98.05 %
60777,16358.422304020096,97.66 %
60637,16333.046612134996,97.27 %
60698,16193.835025007345,96.88 %
60690,16179.732402973837,96.48 %
60658,16142.715605759538,96.09 %
60589,16128.888795879211,95.70 %
60635,16102.09442025973,95.31 %
60695,16095.921660685315,94.92 %
60580,16073.61930551646,94.53 %
60889,15992.227805571878,94.14 %
60653,15967.559756180019,93.75 %
60764,15899.35783111766,93.36 %
60661,15896.30655779858,92.97 %
60603,15855.205078853145,92.58 %
60591,15848.961179258471,92.19 %
60686,15791.85520090444,91.80 %
60756,15766.46198015789,91.41 %
60876,15759.868706586925,91.02 %
60667,15605.087870383015,90.62 %
60768,15583.017679201448,90.23 %
59308,15520.352211671392,89.84 %
60766,15465.095591714382,89.45 %
60585,15396.970333562482,89.06 %
60773,15382.295615081635,88.67 %
60757,15267.757134310943,88.28 %
60723,15232.961148537976,87.89 %
60638,15201.39175517146,87.50 %
60742,15150.471971884761,87.11 %
60602,15137.40480770882,86.72 %
39160,15080.87391086248,86.33 %
58758,15080.811047845651,85.94 %
60699,15077.833801814775,85.55 %
60634,15075.88237337447,85.16 %
60601,14987.979075256331,84.77 %
61019,14872.542199977057,84.38 %
60649,14813.130376153236,83.98 %
60693,14788.420844909495,83.59 %
60610,14785.652714124159,83.20 %
60737,14768.947989968852,82.81 %
61041,14704.91188316739,82.42 %
60720,14599.394204174205,82.03 %
39200,14584.355863304947,81.64 %
60846,14423.562249513368,81.25 %
60747,14352.191758104944,80.86 %
60781,14343.2980347926,80.47 %
60752,14333.346802655948,80.08 %
60791,14262.776339385637,79.69 %
60755,14243.593189273506,79.30 %
60706,14224.39808641978,78.91 %
61406,14179.97661636757,78.52 %
61135,14178.126756235506,78.12 %
60683,14108.188473593555,77.73 %
60770,14018.986707731594,77.34 %
60774,13978.754354853974,76.95 %
60724,13962.593752182334,76.56 %
60673,13916.626736933269,76.17 %
60614,13864.092824727844,75.78 %
60606,13855.208607395934,75.39 %
60792,13818.16887959349,75.00 %
48102,13768.3356579347,74.61 %
60691,13754.309326973233,74.22 %
60835,13753.072029820327,73.83 %
60758,13707.52490141899,73.44 %
60832,13688.788436452789,73.05 %
60753,13667.574252847113,72.66 %
60767,13667.181215642428,72.27 %
60590,13657.194402055913,71.88 %
60812,13602.815672861763,71.48 %
60676,13525.280244117303,71.09 %
60795,13520.253048567445,70.70 %
60733,13480.265102264795,70.31 %
60624,13448.982152520959,69.92 %
60619,13438.637371415234,69.53 %
8160,13385.425636421885,69.14 %
60895,13383.086346379303,68.75 %
60761,13353.716769685316,68.36 %
60631,13320.229000321006,67.97 %
60776,13311.403175735946,67.58 %
60900,13207.008722575774,67.19 %
60833,13198.25114828579,66.80 %
60790,13145.180948108205,66.41 %
60692,13137.414362809479,66.02 %
61659,13115.529683497869,65.62 %
60738,12975.279737106417,65.23 %
60644,12895.6886761243,64.84 %
60734,12725.94771050987,64.45 %
60727,12694.942253769565,64.06 %
60641,12651.349523924991,63.67 %
60717,12644.422114057108,63.28 %
60898,12642.509841546978,62.89 %
60592,12597.338159223269,62.50 %
60739,12568.627521335646,62.11 %
60671,12563.18710165475,61.72 %
61048,12553.007706038057,61.33 %
60647,12541.828844049622,60.94 %
49361,12491.396461578359,60.55 %
60657,12459.009519384674,60.16 %
60652,12453.163820705178,59.77 %
60660,12441.827322317915,59.38 %
60870,12321.318908956417,58.98 %
60611,12298.479258303,58.59 %
60722,12245.139817045505,58.20 %
60621,12187.196450524549,57.81 %
60762,11993.15397259866,57.42 %
60787,11963.189846475181,57.03 %
60696,11943.787370597653,56.64 %
60721,11884.575255715157,56.25 %
60899,11838.779158633424,55.86 %
60715,11825.125190422219,55.47 %
60604,11780.948653660304,55.08 %
60775,11759.734231880893,54.69 %
60799,11682.15421839324,54.30 %
60703,11679.61943409243,53.91 %
60599,11623.151366862325,53.52 %
49405,11606.16719797745,53.12 %
60617,11547.164677004843,52.73 %
47774,11457.617586925859,52.34 %
47329,11439.617385764604,51.95 %
60896,11437.18418024219,51.56 %
60829,11436.526859755577,51.17 %
60625,11363.979143714729,50.78 %
60771,11212.814621949197,50.39 %
61053,11123.067206539861,50.00 %
60665,11050.3908531216,49.61 %
60765,11001.724030421403,49.22 %
60719,10921.686150002099,48.83 %
61132,10873.709112864764,48.44 %
60581,10818.373384924722,48.05 %
60587,10801.023077895472,47.66 %
60788,10775.03457707837,47.27 %
60643,10674.857890743066,46.88 %
60730,10643.16831797219,46.48 %
60678,10439.129958719663,46.09 %
60710,10360.208368425778,45.70 %
60639,10332.935544647533,45.31 %
60688,10257.839950867348,44.92 %
60731,10021.237020379676,44.53 %
61519,9975.309860612228,44.14 %
60769,9954.0783252573,43.75 %
60694,9901.510663175432,43.36 %
8318,9895.355270727063,42.97 %
60705,9889.326522650097,42.58 %
47937,9868.916285527252,42.19 %
60751,9854.08312621918,41.80 %
49687,9848.74748398505,41.41 %
16304,9846.001657917775,41.02 %
52592,9641.232238708457,40.62 %
60794,9626.654554055624,40.23 %
60675,9614.59260774912,39.84 %
60636,9531.186205045662,39.45 %
61046,9472.79022949386,39.06 %
60622,9465.765804122484,38.67 %
59018,9416.89802693297,38.28 %
60763,9399.225381272365,37.89 %
8246,9381.221059379917,37.50 %
60632,9309.30833149682,37.11 %
60668,9231.924189938169,36.72 %
60595,9227.845219311277,36.33 %
8317,9145.620069644912,35.94 %
60839,9010.292379494487,35.55 %
60797,8965.160714722957,35.16 %
60891,8915.097373972274,34.77 %
47961,8803.282796760566,34.38 %
60716,8792.812663114813,33.98 %
48721,8762.818040587288,33.59 %
48083,8652.400951719175,33.20 %
48025,8608.141481126368,32.81 %
60670,8463.991218062809,32.42 %
60760,8357.115254321265,32.03 %
60714,8301.43973842228,31.64 %
60825,8185.527102680574,31.25 %
60669,8128.547826805375,30.86 %
60672,8033.090809551137,30.47 %
60640,8003.994216952944,30.08 %
60785,7976.572394502187,29.69 %
48117,7911.920540350461,29.30 %
47920,7887.424550409331,28.91 %
60642,7709.75846686256,28.52 %
60618,7668.39950999418,28.12 %
60796,7579.363683174212,27.73 %
60810,7549.231301151118,27.34 %
60749,7480.147150800549,26.95 %
47996,7291.765714285713,26.56 %
60648,7280.916597928023,26.17 %
60616,7275.364736251029,25.78 %
50263,7152.966708812161,25.39 %
60793,7130.621215737627,25.00 %
60627,7040.517578970876,24.61 %
60662,7028.087520922487,24.22 %
40186,6828.784564343834,23.83 %
60708,6761.153994314531,23.44 %
60778,6610.866123301121,23.05 %
60654,6482.822978009645,22.66 %
60712,6464.20979559917,22.27 %
60677,6451.319205335783,21.88 %
