user_id,all_score,rank(percent)
60759,9330.55489179652,100 %
60620,9163.262095515343,99.61 %
60589,8943.357400186065,99.22 %
60658,8934.971614539276,98.83 %
60695,8908.95389915606,98.44 %
60885,8829.803593144517,98.05 %
60690,8797.751637383784,97.66 %
60764,8735.733888165518,97.27 %
60603,8636.299838417846,96.88 %
60768,8579.826749009148,96.48 %
60756,8515.152162451475,96.09 %
60742,8417.00091419542,95.70 %
60580,8394.792821125176,95.31 %
60697,8339.488637864364,94.92 %
60686,8063.252251746174,94.53 %
60591,8025.540480560782,94.14 %
60667,7940.757681145577,93.75 %
60635,7782.366086810726,93.36 %
60602,7736.90002475516,92.97 %
60723,7723.150222900097,92.58 %
61135,7677.4566028023255,92.19 %
60720,7670.049340231735,91.80 %
60601,7588.856075903913,91.41 %
60699,7581.515871260607,91.02 %
60683,7475.552231912138,90.62 %
60706,7465.477859832501,90.23 %
60750,7437.583817827824,89.84 %
60791,7378.857026097079,89.45 %
60724,7364.312418598228,89.06 %
60733,7316.004759385524,88.67 %
60747,7302.499739856356,88.28 %
60781,7290.459320974395,87.89 %
60753,7285.908573657416,87.50 %
60773,7282.744440087337,87.11 %
60691,7214.402843497862,86.72 %
60649,7203.646916147439,86.33 %
60598,7104.08155691124,85.94 %
60634,7071.050619003331,85.55 %
60610,7017.135288080051,85.16 %
60738,7011.47959414944,84.77 %
61019,7010.319828990047,84.38 %
60737,6983.404455535255,83.98 %
60673,6955.068795170421,83.59 %
60614,6927.441770949039,83.20 %
60900,6816.77391956398,82.81 %
60698,6804.804811686014,82.42 %
60889,6751.618747505777,82.03 %
60676,6729.983041989839,81.64 %
60653,6698.049951980063,81.25 %
60790,6630.2806435146285,80.86 %
59308,6620.664715010572,80.47 %
60621,6610.030983175804,80.08 %
61406,6598.258722793964,79.69 %
60777,6576.988522480724,79.30 %
60812,6576.708670910898,78.91 %
60752,6567.0050878224265,78.52 %
60637,6552.796951777389,78.12 %
49405,6530.461069690209,77.73 %
60606,6508.189380387122,77.34 %
60619,6499.997681200355,76.95 %
39200,6404.916232823809,76.56 %
60722,6404.091793598657,76.17 %
60661,6338.427022110412,75.78 %
60652,6334.555637779679,75.39 %
60832,6331.912693827073,75.00 %
60592,6306.568398749823,74.61 %
60787,6304.66087045296,74.22 %
60766,6292.440317062477,73.83 %
60876,6219.939114146628,73.44 %
60631,6191.946770897397,73.05 %
60644,6178.644636961465,72.66 %
39160,6111.6070848324425,72.27 %
60870,6110.7077746660425,71.88 %
58758,6102.490584868656,71.48 %
60730,6048.82380459335,71.09 %
60703,6030.975113571897,70.70 %
60757,6002.11025665007,70.31 %
60771,5994.1063976253645,69.92 %
61041,5955.441249737749,69.53 %
60585,5935.335699614424,69.14 %
61132,5919.041614296678,68.75 %
60590,5899.712008272088,68.36 %
60638,5869.194163392594,67.97 %
60770,5844.823392851325,67.58 %
60833,5836.184891840679,67.19 %
60835,5830.797697570485,66.80 %
61048,5825.514172290344,66.41 %
60846,5824.559972337834,66.02 %
60693,5806.169978328347,65.62 %
60692,5755.899801544739,65.23 %
60774,5737.575000095589,64.84 %
60895,5736.085617973752,64.45 %
60721,5706.632493532871,64.06 %
48102,5692.803738814114,63.67 %
60641,5668.258743990057,63.28 %
60799,5652.878832991328,62.89 %
60671,5647.918440362677,62.50 %
60755,5627.307015376975,62.11 %
60775,5569.0858185160905,61.72 %
8160,5537.353109904451,61.33 %
59018,5471.810968285411,60.94 %
60624,5444.78066035534,60.55 %
60795,5429.445226157082,60.16 %
60767,5400.002845725429,59.77 %
60625,5388.904702698262,59.38 %
60734,5384.845558311825,58.98 %
60761,5374.547070419368,58.59 %
60717,5365.5515883938515,58.20 %
49361,5336.886038475451,57.81 %
60762,5309.886733684655,57.42 %
60694,5297.729786600557,57.03 %
60581,5282.117376264577,56.64 %
60758,5252.985775038131,56.25 %
60829,5216.540365319761,55.86 %
60792,5208.397783724922,55.47 %
60678,5170.1908966776755,55.08 %
60604,5135.935378551529,54.69 %
60776,5134.923294936964,54.30 %
60688,5129.901623068855,53.91 %
60765,5121.968907148112,53.52 %
60636,5119.146001044338,53.12 %
60899,5109.2971524747545,52.73 %
60696,5080.840906835506,52.34 %
60632,5080.683877745089,51.95 %
60617,5059.929321100407,51.56 %
60715,5021.589554950863,51.17 %
61659,4991.341273207044,50.78 %
60739,4979.408021960949,50.39 %
60647,4968.640500102129,50.00 %
60788,4948.071974779872,49.61 %
61053,4935.824907333895,49.22 %
60727,4929.919451475754,48.83 %
60611,4917.777004377934,48.44 %
60898,4913.58241178273,48.05 %
60716,4898.787952695614,47.66 %
60587,4864.337999339177,47.27 %
60797,4838.696543789867,46.88 %
60794,4783.794451959198,46.48 %
47329,4763.295835782944,46.09 %
60891,4749.38000708503,45.70 %
60731,4733.613485066444,45.31 %
61519,4721.769187383577,44.92 %
60622,4706.05141554246,44.53 %
61046,4678.90004099519,44.14 %
60896,4661.157070729272,43.75 %
60660,4636.419891544951,43.36 %
60665,4595.117406931648,42.97 %
47774,4525.015452509562,42.58 %
60705,4520.951840506929,42.19 %
60657,4517.681563585063,41.80 %
60769,4513.126139156034,41.41 %
60719,4460.076226995663,41.02 %
60714,4432.5845592844435,40.62 %
60599,4308.0373466618885,40.23 %
60670,4175.605667919141,39.84 %
60639,4174.105601233665,39.45 %
60643,4159.494956860982,39.06 %
60839,4136.606201312012,38.67 %
60618,4041.143741032105,38.28 %
60763,4028.337305276983,37.89 %
60793,4020.433337709854,37.50 %
8318,3996.3787216522396,37.11 %
16304,3983.195618415158,36.72 %
60710,3979.694426064989,36.33 %
49687,3966.437385482773,35.94 %
60675,3957.0142647492016,35.55 %
60668,3885.548880442968,35.16 %
48117,3830.056447589013,34.77 %
60627,3814.255830468348,34.38 %
60810,3790.287500509923,33.98 %
8317,3768.5312301434105,33.59 %
47937,3742.2343241654185,33.20 %
60796,3724.551740529643,32.81 %
52592,3716.1882214170037,32.42 %
48083,3703.944181314136,32.03 %
8246,3697.321091286913,31.64 %
60642,3683.6981045081425,31.25 %
60760,3671.9014280233882,30.86 %
60595,3642.8797682959944,30.47 %
60825,3622.2937492638794,30.08 %
60648,3490.576290616992,29.69 %
60751,3487.3261017304653,29.30 %
60605,3466.664723985155,28.91 %
60640,3459.315996554292,28.52 %
60785,3413.533524108096,28.12 %
60712,3368.6138523868317,27.73 %
48721,3348.602490218714,27.34 %
60677,3339.6858143228023,26.95 %
47920,3337.139164970223,26.56 %
48025,3307.515852902229,26.17 %
60586,3220.191548392363,25.78 %
47961,3219.60166265581,25.39 %
60749,3083.5006470872195,25.00 %
47996,3001.7657142857147,24.61 %
50263,2995.0907351877972,24.22 %
60669,2981.9851351097013,23.83 %
60672,2972.35275061996,23.44 %
60662,2958.057563191083,23.05 %
60778,2954.726733679728,22.66 %
40186,2886.676717987708,22.27 %
60708,2865.6654071098715,21.88 %
60654,2827.8793915426645,21.48 %
61020,2812.7549884829,21.09 %
61094,2797.974372640083,20.70 %
60772,2749.7015361721465,20.31 %
60616,2748.5505490496876,19.92 %
60651,2535.4113429287795,19.53 %
60707,2505.7082677752564,19.14 %
49823,2434.3078045391835,18.75 %
60628,2222.9947778927813,18.36 %
60623,2077.274094850282,17.97 %
60901,2006.0358942667567,17.58 %
60837,1914.6102991355676,17.19 %
60666,1897.0807521517709,16.80 %
60866,1746.5189882302823,16.41 %
60659,1685.1258955072342,16.02 %
60827,1543.2331017833828,15.62 %
60782,1504.5715708063015,15.23 %
61212,1500.2746029674174,14.84 %
60615,1499.8909977905935,14.45 %
60828,1433.2269722495355,14.06 %
60613,1227.7419741525991,13.67 %
39190,1168.0328028807523,13.28 %
60630,1118.1154471345096,12.89 %
58744,1093.9633148395774,12.50 %
61097,1031.3424713021352,12.11 %
60700,950.6220367834563,11.72 %
61715,918.5168618100947,11.33 %
60679,902.4345769114484,10.94 %
61106,839.3118152235351,10.55 %
60645,772.9915559391013,10.16 %
48090,658.8421040405963,9.77 %
61143,656.3237979277283,9.38 %
60584,587.4766683480849,8.98 %
60725,538.3836889929867,8.59 %
39021,537.157897560073,8.20 %
58834,488.7401792019605,7.81 %
60836,440.9147773534657,7.42 %
60746,434.26967969347174,7.03 %
60711,350.3493096963152,6.64 %
60728,244.69260363635064,6.25 %
47879,180.78906360706725,5.86 %
34511,138.0742857142857,5.47 %
51584,117.02067114669526,5.08 %
60713,108.1142857142857,4.69 %
3544,78.87972021742429,4.30 %
49315,22.651428571428568,3.91 %
40552,19.839999999999996,3.52 %
60689,18.57142857142857,3.12 %
60578,13.71428571428571,2.73 %
60822,13.71428571428571,2.73 %
2843,12.043307990245584,1.95 %
60583,8.951999999999998,1.56 %
61035,0.0,1.17 %
61074,0.0,1.17 %
39201,0.0,1.17 %
